title,year,conference
 Ellipsoidal trust region methods and the marginal value ofhessian information for neural network training,2019, arXiv preprint arXiv:1905
 Geometric means,2004, Linear algebra and its applications
 Invariant risk minimization,2019, arXiv preprintarXiv:1907
 Metareg: Towards domain generalization usingmeta-regularization,2018, In S
 Improving the convergence of back-propagation learning with secondorder methods,1988, In Proceedings of the 1988 connectionist models summer school
 Making a science of model search: Hyperparameteroptimization in hundreds of dimensions for vision architectures,2013, In Proceedings of the 30thInternational Conference on Machine Learning
 Optimization methods for large-scale machine learning,2018, SiamReview
 Quantifying generalization in reinforcementlearning,2019, In K
 Quantifying generalization in reinforcementlearning,2019, In K
 Leveraging procedural generation to benchmarkreinforcement learning,2020, In Proceedings of the 37th International Conference on Machine Learning
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of control
 The beginning of infinity: Explanations that transform the world,2011, Penguin UK
 Adapting auxiliarylosses using gradient similarity,2018, arXiv preprint arXiv:1812
 Gradient agreement as an optimization objective formeta-learning,2018, arXiv preprint arXiv:1810
 Stiffness: A new perspective on generalization in neuralnetworks,2019, arXiv preprint arXiv:1901
 On the structural form of interdependent systems,1962, In E
 Causal regularization,2019, In H
 Three factorsinfluencing minima in sgd,2017, arXiv preprint arXiv:1711
 Adam: A method for stochastic optimization,2015, In Y
 Domain generalization via invariant feature repre-sentation,2013, In Proceedings of the 30th International Conference on Machine Learning
 Learning independent causalmechanisms,2018, In J
 Elements of Causal Inference - Foundations and LearningAlgorithms,2017, MIT Press
 Dataset shift in machinelearning,2009, The MIT Press
 Gaussian processes in machine learning,2003, In Summer School on Machine Learning
 On causal andanticausal learning,2012, In Proceedings of the 29th International Conference on Machine Learning
 Proximal policy optimizationalgorithms,2017, arXiv preprint arXiv:1707
 Causal ordering and identifiability,1953, In W
 Woodfisher: Efficient second-order approximations for model compres-sion,2020, arXiv preprint arXiv:2004
 Machine learning in non-stationary environments: Introduction tocovariate shift adaptation,2012, MIT press
 Semi-generative modelling: Covariate-shift adaptation withcause and effect features,1361, In K
 Understanding deep learning requiresrethinking generalization,2017, In 5th International Conference on Learning Representations
 Learning novel policies for tasks,2019, In K
