title,year,conference
 A Distributional Perspective on ReinforcementLearning,2017, In ICML
 Proximal Distilled Evolutionary Reinforcement Learning,2020, In AAAI
 OpenAI Gym,2016, In CoRR
 A feedforward neural network with function shape autotun-ing,1996, In Neural Networks
 GEP-PG: Decoupling Exploration andExploitation in Deep Reinforcement Learning Algorithms,2018, In ICML
 Formal verification for safe deep reinforcementlearning in trajectory generation,2020, In IRC
 Q-learning in enor-mous action spaces via amortized approximate maximization,2020, In arXiv
 Addressing Function Approximation Error in Actor-Critic Methods,2018, In ICML
 Soft Actor-Critic: Off-PolicyMaximum Entropy Deep Reinforcement Learning with a Stochastic Actor,2018, In ICML
 Rainbow: Combining Improvements inDeep Reinforcement Learning,2018, In AAAI
 Unity: A General Platform for Intelligent Agents,2018, In CoRR
 Evolutionary Reinforcement Learning,2018, In NIPS
 Collaborative evolutionary reinforcement learning,2019, In ICML
 Adam: A Method for Stochastic Optimization,2014, In ICLR
 Safe Mutations for Deep and RecurrentNeural Networks Through Output Gradients,2018, In Proceedings of the Genetic and EvolutionaryComputation Conference
 Continuous control with deep reinforcement learning,2015, In CoRR
 Towards Optimally Decentralized Multi-Robot Collision Avoidance via Deep Reinforcement Learning,2018, In ICRA
 Genetic deep reinforcement learning for mapless navigation,2020, InAAMAS
 Discrete deep reinforcement learning for mapless navigation,2020, InICRA
 Double Deep Q-Network forTrajectory Generation of a Commercial 7DOF Redundant Manipulator,2019, In IRC
 The problem with ddpg: understandingfailures in deterministic environments with sparse rewards,2019, In arXiv
 Training Feedforward Neural Networks Using Genetic Algorithms,1989, InIJCAI
 Interval Arithmetic and Automatic Error Analysis in Digital Computing,1963, PhDthesis
 Count-Based Exploration withNeural Density Models,2017, In ICML
 Curiosity-Driven Exploration bySelf-Supervised Prediction,2017, In CVPRW
 Evolution Strategies as aScalable Alternative to Reinforcement Learning,2017, In arXiv
 Prioritized Experience Replay,2016, InICLR
 Proximal PolicyOptimization Algorithms,2017, In CoRR
 The baldwin effect,1953, In Evolution
 An abstract domain for Certi-fying neural networks,2019, Proc
 DeeP Neuroevolution: Genetic Algorithms Are a ComPetitive Alternative for TrainingDeeP Neural Networks for Reinforcement Learning,2017, In CoRR
 Virtual-to-real deeP reinforcement learning: Continuous control ofmobile robots for maPless navigation,2017, In IROS
 Action Branching Architectures for DeeP Re-inforcement Learning,2018, In AAAI
 Stabilizing off-Policy reinforcement learning withconservative Policy gradients,2019, In arXiv
 DeeP Reinforcement Learning with DoubleQ-learning,2016, In AAAI
 Long range neuralnavigation Policies for the real world,2019, In CoRR
 Dueling Network Architectures for Deep Rein-forcement Learning,2016, In ICML
 Benchmarking Deep Reinforce-ment Learning for Continuous Control,2016, In ICML
 Deep reinforcement learning withsuccessor features for navigation across similar environments,2017, In IROS
