title,year,conference
 Variational option discoveryalgorithms,2018, arXiv preprint arXiv:1807
 Modular multitask reinforcement learning withpolicy sketches,2017, In International Conference on Machine Learning
 Hierarchical multiscale recurrent neural net-works,2016, arXiv preprint arXiv:1609
 Hierarchical recurrent neural networks for long-term dependen-cies,1996, In Advances in neural information processing systems
 Parametrizedhierarchical procedures for neural programming,2018, ICLR 2018
 Relay policylearning: Solving long-horizon tasks via imitation and reinforcement learning,2013, arXiv preprintarXiv:1910
 Compile: Compositional imitation learning andexecution,2019, In International Conference on Machine Learning
 Ddco: Discovery of deep continuousoptions for robot learning from demonstrations,2017, arXiv preprint arXiv:1710
 Dart: Noise injectionfor robust imitation learning,2017, arXiv preprint arXiv:1703
 Learning compound tasks without task-specific knowledge via imitation and self-supervised learning,2020, In International Conference on Machine Learning
 Learning latent plans from play,2020, In Conference on Robot Learning
 Learning to combine top-down and bottom-up signals inrecurrent neural networks with attention over modules,2020, arXiv preprint arXiv:2006
 Data-efficient hierarchicalreinforcement learning,2018, In Advances in Neural Information Processing Systems
 Reinforcement learning with hierarchies of machines,1998, In Advancesin neural information processing Systems
 Ordered memory,2019, In Advances in Neural Information Processing Systems
 Taco:Learning task decomposition via temporal alignment for control,2018, In International Conference onMachine Learning
 Masteringthe game of go with deep neural networks and tree search,2016, nature
 Optimal behavioral hierarchy,2014, PLOS Comput Biol
 Feudal networks for hierarchical reinforcement learning,2017, arXivpreprint arXiv:1703
 Grandmasterlevel in starcraft ii using multi-agent reinforcement learning,2019, Nature
