title,year,conference
 Analyzing inverse problems with invertibleneural networks,2018, arXiv preprint arXiv:1808
 Onexact computation with an infinitely wide neural net,2019, In Advances in Neural Information ProcessingSystems
 Fine-grained analysis ofoptimization and generalization for overparameterized two-layer neural networks,2019, arXiv preprintarXiv:1901
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Concentration inequalities: A nonasymptotictheory of independence,2013, Oxford university press
 The stan math library: Reverse-mode automatic differentiation in c++,2015, arXiv preprintarXiv:1509
 Neural ordinarydifferential equations,2018, In Advances in neural information processing systems
 Doctorai: Predicting clinical events via recurrent neural networks,2016, In Machine Learning for HealthcareConference
 Nice: Non-linear independent componentsestimation,2014, arXiv preprint arXiv:1410
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 A tutorial on particle filtering and smoothing: Fifteen yearslater,2009, Handbook of nonlinear filtering
 Learning to detect sepsis with a multitaskgaussian process rnn classifier,2017, arXiv preprint arXiv:1706
 Session-basedrecommendations with recurrent neural networks,2015, arXiv preprint arXiv:1511
 Long short-term memory,1997, Neural computation
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in Neural Information Processing Systems
 Wide neural networks of any depth evolve as linear modelsunder gradient descent,2019, In Advances in neural information processing Systems
 Neural attentive session-based recommendation,2017, In Proceedings of the 2017 ACM on Conference on Information andKnowledge Management
 Classification of sparse and irregularly sampled timeseries with mixtures of expected gaussian kernels and random features,2015, In UAI
 Time-dependent representation for neural event sequenceprediction,2017, arXiv preprint arXiv:1708
 Directly modeling missing data in sequenceswith rnns: Improved classification of clinical time series,2016, In Machine Learning for HealthcareConference
 Pde-net: Learning pdes from data,2018, InInternational Conference on Machine Learning
 Beyond finite layer neural networks:Bridging deep architectures and numerical differential equations,2018, In International Conference onMachine Learning
 The neural hawkes process: A neurally self-modulatingmultivariate point process,2017, In Advances in Neural Information Processing Systems
 Recurrentneural network based language model,2010, In Eleventh annual conference of the international speechcommunication association
 Bayesian deep convolutional networks with manychannels are gaussian processes,2018, arXiv preprint arXiv:1810
 Wavenet: A generative model for rawaudio,2016, arXiv preprint arXiv:1609
 Gradient calculations for dynamic recurrent neural networks: A survey,1995, IEEETransactions on Neural networks
 Random features for large-scale kernel machines,2008, In Advances inneural information processing systems
 Multistep neural networks for data-driven discovery of nonlinear dynamical systems,2018, arXiv preprint arXiv:1801
 Non-stationary spectral kernels,2017, In Advances inNeural Information Processing Systems
 Kernel methods for pattern analysis,2004, Cambridgeuniversity press
 Scalable bayesian optimization using deep neuralnetworks,2015, In International conference on machine learning
 Scalable joint models for reliable uncertainty-aware event prediction,2017, IEEE transactions on pattern analysis and machine intelligence
 Policy gradient meth-ods for reinforcement learning with function approximation,2000, In Advances in neural informationprocessing systems
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Generalized harmonic analysis,1930, Acta mathematica
 Self-attention withfunctional time representation learning,2019, In Advances in Neural Information Processing Systems
 Inductive representa-tion learning on temporal graphs,2020, arXiv preprint arXiv:2002
 Correlation theory of stationary and related random functions,1987, Volume I:Basic Results
