title,year,conference
 Constrained policy optimization,2017, arXivpreprint arXiv:1705
 Optimality and approximationwith policy gradient methods in markov decision processes,2019, arXiv preprint arXiv:1908
 An efficientreachability-based framework for provably safe autonomous navigation in unknown environ-ments,2019, In 2019 IEEE 58th Conference on Decision and Control (CDC)
 Hamilton-jacobi reachability: A briefoverview and recent advances,2017, In 2017 IEEE 56th Annual Conference on Decision and Control(CDC)
 Safe model-basedreinforcement learning with stability guarantees,2017, In Advances in neural information processingsystems
 Lyapunov-based safe policy optimization for continuous control,2019, arXiv preprintarXiv:1901
 Safe exploration in continuous action spaces,2018, arXiv preprint arXiv:1801
 Leave no trace: Learning toreset for safe and autonomous reinforcement learning,2017, arXiv preprint arXiv:1711
 A general safety framework for learning-based control in uncertain roboticsystems,2018, IEEE Transactions on Automatic Control
 Bridg-ing hamilton-jacobi safety analysis and reinforcement learning,2019, In 2019 International Conferenceon Robotics and Automation (ICRA)
 Safe reinforcement learning through meta-learned instincts,2020, arXivpreprint arXiv:2005
 Soft actor-critic: Off-policy maximum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprintarXiv:1801
 Reachability-based safetyguarantees using efficient initializations,2019, In 2019 IEEE 58th Conference on Decision and Control(CDC)
 Approximately optimal approximate reinforcement learning,2002, InICML
 Learning-based modelpredictive control for safe exploration,2018, In 2018 IEEE Conference on Decision and Control (CDC)
 Conservative q-learning for offlinereinforcement learning,2020, arXiv preprint arXiv:2006
 Safe policiesfor reinforcement learning via primal-dual methods,2019, arXiv preprint arXiv:1911
 Constrained rein-forcement learning has zero duality gap,2019, In Advances in Neural Information Processing Systems
 Learn-ing agile robotic locomotion skills by imitating animals,2020, arXiv preprint arXiv:2004
 Benchmarking safe exploration in deep reinforcementlearning,2019, arXiv preprint arXiv:1910
 Trust regionpolicy optimization,2015, In International conference on machine learning
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Learning to besafe: Deep rl with a safety critic,2020, arXiv preprint arXiv:2010
 Responsive safety in reinforcement learning bypid lagrangian methods,2020, arXiv preprint arXiv:2007
 Reward constrained policy optimization,2018, arXivpreprint arXiv:1805
 robosuite: A modular simu-lation framework and benchmark for robot learning,2020, In arXiv preprint arXiv:2009
