title,year,conference
 Cormorant: Covariant molecular neuralnetworks,2019, arXiv preprint arXiv:1906
 GraPhqa:Protein model quality assessment using graph convolutional network,2019, 2019
 GraphQA:protein model quality assessment using graph convolutional networks,2020, Bioinformatics
 Protein single-model quality assessment by feature-based probabilitydensity functions,2016, Scientific reports
 Estimation ofmodel accuracy in casp13,2019, Proteins: Structure
 Inductive bias of deep convolutional networks through poolinggeometry,2017, In International Conference on Learning Representations
 Approximation by superpositions ofa sigmoidal function,1989, Mathematics of control
 Macromolecular modeling with rosetta,2008, Annu
 Deep convolu-tional networks for quality assessment of protein folds,2018, Bioinformatics
 A review of deep learning methods for antibodies,2020, Antibodies
 Design of metalloproteins and novel protein foldsusing variational autoencoders,2018, Scientific reports
 Deep convolutional neural networks for predicting thequality of single protein structural models,2019, bioRxiv
 Deep transfer learning in the assess-ment of the quality of protein models,2018, arXiv preprint arXiv:1804
 Generative models for graph-based protein design,2019, In Advances in Neural Information Processing Systems
 Smooth orientation-dependent scoringfunction for coarse-grained protein quality assessment,2019, Bioinformatics
 Directional message passing for molec-ular graphs,2019, In International Conference on Learning Representations
 Direct prediction of profilesof sequences compatible with a protein structure by neural networks with fragment-based localand energy-based nonlocal profiles,2014, Proteins: Structure
 Spin2: Predicting sequence profiles from proteinstructures using deep neural networks,2018, Proteins: Structure
 Voromqa: Assessment of protein structure qualityusing interatomic contact areas,2017, Proteins: Structure
 Protein model quality assessment using3d oriented convolutional neural networks,2019, Bioinformatics
 A structure-based deep learning framework for proteinengineering,2019, bioRxiv
 Fastand flexible protein design using deep graph neural networks,2020, Cell Systems
 Tensor field networks: Rotation-and translation-equivariant neural networks for 3d pointclouds,2018, arXiv preprint arXiv:1802
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Computational protein design with deeplearning neural networks,2018, Scientific reports
 Processing and evaluation ofpredictions in casp4,2001, Proteins: Structure
