title,year,conference
 Learning multiple tasks using manifold regulariza-tion,2010, In Advances in neural information processing Systems
 Multi-task feature learning,2007, InAdvances in neural information processing systems
 Exploiting task relatedness for multiple task learning,2003, In LearningTheory and Kernel Machines
 A model of double descent for high-dimensional binary linear classification,2019, arXiv preprint arXiv:1911
 On information plus noise kernel random matrices,2010, The Annals ofStatistics
 Multi-stage multi-task feature learning,2012, InAdvances in neural information processing systems
 Caltech-256 object category dataset,2007, technicalreport
 Learning an invariant hilbert space for domainadaptation,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Efficient learning ofdomain-invariant image representations,2013, arXiv preprint arXiv:1301
 Learning cross-domain landmarksfor heterogeneous domain adaptation,2016, In Proceedings of the IEEE conference on computer visionand pattern recognition
 A large dimensional analysis of least squares support vectormachines,2019, IEEE Transactions on Signal Processing
 Sparse coding for multitask andtransfer learning,2013, In International conference on machine learning
 Multi-task feature selection,2006, StatisticsDepartment
 Domain adaptation via transfercomponent analysis,2010, IEEE Transactions on Neural Networks
 Large margin multi-task metric learning,2010, In Advancesin neural information processing systems
 Adapting visual category models to newdomains,2010, In European conference on computer vision
 Multi-output least-squares support vectorregression machines,2013, Pattern Recognition Letters
 Deepmodel based transfer and multi-task learning for biological image analysis,2016, IEEE transactions onBig Data
