title,year,conference
 Openai gym,2016, arXiv preprint arXiv:1606
 Extrapolating beyond sub-optimal demonstrations via inverse reinforcement learning from observations,2019, arXiv preprintarXiv:1904
 Off-policy actor-critic,2012, arXiv preprintarXiv:1205
 Off-policy deep reinforcement learning withoutexploration,2019, In International Conference on Machine Learning
 A divergence minimizationperspective on imitation learning methods,1259, In Conference on Robot Learning
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Generative adversarial imitation learning,2016, In Advances in neuralinformation processing systems
 Obtaining good performance from abad teacher,1995, In Programming by Demonstration vs
 Learning from limiteddemonstrations,2013, In Advances in Neural Information Processing Systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Conservative q-learning for offlinereinforcement learning,2020, arXiv preprint arXiv:2006
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Algorithms for inverse reinforcement learning,2000, In Icml
 Improving Regression Estimation: Averaging Methods for Variance Reduc-tion with Extensions to General Convex Measure Optimization,1993, PhD thesis
 Efficient reductions for imitation learning,2010, In Proceedings Ofthethirteenth international conference on artificial intelligence and statistics
 SamPle efficient imitation learning forcontinuous control,2018, In International Conference on Learning Representations
 Proximal PolicyoPtimization algorithms,2017, arXiv preprint arXiv:1707
 Vild: Variationalimitation learning with diverse-quality demonstrations,2019, arXiv preprint arXiv:1909
 Im-itation learning from imPerfect demonstration,2019, arXiv preprint arXiv:1901
 Maximum entroPy inversereinforcement learning,2008, In Aaai
