title,year,conference
 Learning transferable cooperative behavior inmulti-agent teams,2019, arXiv preprint arXiv:1906
 Hindsight experience replay,2017, InAdvances in Neural Information Processing Systems
 A comprehensive survey of multiagent rein-forcement learning,2008, IEEE Transactions on Systems
 Offer: Off-environment reinforcement learning,2017, 2017
 Tarmac: Targeted multi-agent communication,2019, In International Conference onMachine Learning
 Biases for emer-gent communication in multi-agent reinforcement learning,2019, In Advances in Neural InformationProcessing Systems
 Learning tocommunicate with deeP multi-agent reinforcement learning,2016, In Advances in Neural InformationProcessing Systems
 Stabilising exPerience rePlay for deeP multi-agent reinforcementlearning,2017, arXiv preprint arXiv:1702
 Statistical theory of extreme values and some Practical aPPlications,1954, NBSApplied Mathematics Series
 Multiagent reinforcement learning: theoretical frameworkand an algorithm,1998, In ICML
 Categorical reParameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Social influence as intrinsic motivation for multi-agent deepreinforcement learning,2019, In International Conference on Machine Learning
 Recurrent ex-perience replay in distributed reinforcement learning,2018, In International conference on learningrepresentations
 Learning of communication codes in multi-agent reinforcement learning problem,2008, In 2008 IEEE Conference on Soft Computing in IndustrialApplications
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Markov games as a framework for multi-agent reinforcement learning,1994, InMachine Learning Proceedings 1994
 On the pitfalls ofmeasuring emergent communication,2019, arXiv preprint arXiv:1903
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, arXiv preprint arXiv:1611
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Data-efficient hierarchical reinforcementlearning,2018, arXiv preprint arXiv:1805
 Qmix: Monotonic value function factorisation for deep multi-agentreinforcement learning,2018, arXiv preprint arXiv:1803
 Prioritized experience replay,2015, arXivpreprint arXiv:1511
 Learning multiagent communication with backpropaga-tion,2016, In Advances in Neural Information Processing Systems
 Value-decompositionnetworks for cooperative multi-agent learning,2017, arXiv preprint arXiv:1706
 Feudal networks for hierarchical reinforcement learning,2017, InInternational Conference on Machine Learning
 Multiagent soft q-learning,2018, arXiv preprintarXiv:1804
