title,year,conference
 Curriculum learning,2015, InInternational ConferenCeS on MaChine Learning
 Deep generative image modelsusing a laplacian pyramid of adversarial networks,2015, In AdvanceS in Neural Information ProcessingSystems
 A framework for the quantitative evaluation of disen-tangled representations,2018, In InternatiOnal COnferenCe on Learning RePreSentations
 Draw: Arecurrent neural network for image generation,2015, In InternatiOnal COnference on MaChine Learning
 Improving disentangled representation learning with the beta bernoulliprocess,2019, In IEEE InternatiOnal COnferenCe on Data Mining
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In InternatiOnal COnferenCe on Learning RePreSentations
 Disentangling by factorising,2018, In InternatiOnal COnference onMaChine Learning
 Im-proved variational inference with inverse autoregressive flow,2016, In AdVanCeS in neural informationprocessing systems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning to generate with memory,1177, In InternationalConference on Machine Learning
 Stochastic backpropagation and ap-proximate inference in deep generative models,2014, In Intemational ConferenCe on MaChine Learning
 Laddervariational autoencoders,2016, In Advances in neuralinfOrmation processing systems
 A fully progressive approach to single-image super-resolution,2018, In ProCeedingS of the IEEE ConferenCe on ComPUter ViSion and Pattern ReCognitionWorkShops
 Visualizing and understanding convolutional networks,2014, InEUroPean ConferenCe on ComPUter Vision
 Stackgan++: Realistic image synthesis with stacked generative adversarial net-works,2018, IEEE TranSaCtionS on Pattern AnalySiS andMaChine Intelligence
 Learning hierarchical features from deep gener-ative models,2017, In Intemational ConferenCe on MaChine Learning
