title,year,conference
 Mathqa: Towards interpretable math word problem solving with operation-based for-malisms,2019, arXiv preprint arXiv:1905
 Giving bert a calculator: Finding opera-tions and arguments with reading comprehension,2019, arXiv preprint arXiv:1909
 Neural machine translation by jointlylearning to align and translate,2014, arXiv:1409
 Leveraginggrammar and reinforcement learning for neural program synthesis,2018, In International Conferenceon Learning Representations
 Making neural programming architectures generalizevia recursion,2017, ICLR
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Neural logicmachines,2019, In 7th International Conference on Learning Representations
 Language to logical form with neural attention,2016, ACL
 Neural turing machines,2014, CoRR
 From language to programs: Bridgingreinforcement learning and maximum marginal likelihood,2017, ACL
 Long short-term memory,1997, Neural ComPut
 A multi-type multi-span network forreading comprehension that requires discrete reasoning,2019, arXiv preprint arXiv:1908
 Data recombination for neural semantic parsing,2016, ACL
 Inferring and executing programs for visual reason-ing,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Neural gpus learn algorithms,2015, arXiv:151L08228
 Opennmt: Neural machine translation toolkit,2018, arXiv preprint arXiv:1805
 Memory augmentedpolicy optimization for program synthesis and semantic parsing,2018, In NeurIPS
 Program induction by rationale gener-ation: Learning to solve and explain algebraic word problems,2017, In Proceedings of the 55th AnnualMeeting of the Association for Computational Linguistics (Volume 1: Long Papers)
 Roberta: A robustly optimized BERT pretrainingapproach,2019, CoRR
 The stanford corenlp natural language processing toolkit,2014, In Proceedings of 52nd annualmeeting of the association for computational linguistics: system demonstrations
 Learninga natural language interface with neural programmer,2016, arXiv preprint arXiv:1611
 Deep contextualized word representations,2018, In Proceedings of the 2018Conference of the North American Chapter of the Association for Computational Linguistics:Human Language Technologies
 Neural programmer-interpreters,2016, ICLR
 Edge and curve detection for visual scene analysis,1971, IEEETransactions on computers
 Bidirectional attentionflow for machine comprehension,2017, In ICLR
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Pointer networks,2015, NIPS
 Xlnet: Generalized autoregressive pretraining for language understanding,2019, CoRR
 Qanet: Combining local convolution with global self-attention for reading compre-hension,2018, In 6th International Conference on Learning Representations
 Seq2sql: Generating structured queries fromnatural language using reinforcement learning,2017, arXiv:1709
