title,year,conference
 Adaptive input representations for neural language modeling,2019, InICLR
 Demystifying MMDGANs,2018, In ICLR
 Anticipating visual representations from unla-beled video,2016, In CVPR
 A shortnote about kinetics-600,2018, arXiv
 Improved conditional vrnns for video predic-tion,2019, arXiv
 PixelSNAIL: An improvedautoregressive generative model,2018, In ICML
 Generating long sequences with sparsetransformers,2019, OpenAI Preprint
 Hierarchical autoregressive image modelswith auxiliary decoders,2019, In CVPR
 Stochastic video generation with a learned prior,2018, In ICML
 Self-supervised visual planning withtemporal skip connections,2017, In Conference on Robot Learning (CoRL)
 Unsupervised learning for physical interactionthrough video prediction,2016, In NIPS
 Unsupervised learning for physical interactionthrough video prediction,2016, In NIPS
 Video action transformer net-work,2018, arXiv
 Dynamic filter networks,2016, InAdvances in Neural Information Processing Systems
 In-datacenter performance analysis of a tensor processingunit,2017, In ISCA
 Model-based reinforcement learning for atari,2019, arXiv
 Video pixel networks,2016, In ICML
 The kinetics human action video dataset,2017, arXiv
 Videoflow: A flow-based generative model for video,2019, arXiv
 Video frame synthesisusing deep voxel flow,2017, In ICCV
 Knowing when to look: Adaptiveattention via a visual sentinel for image captioning,2017, CVPR
 Deep multi-scale video prediction beyondmean square error,2016, In ICLR
 Generating high fidelity images with subscale pixel networksand multidimensional upscaling,2019, In ICLR
 Action-conditionalvideo prediction using deep networks in atari games,2015, In NIPS
 A decomposable attentionmodel for natural language inference,2016, In EMNLP
 Spatio-temporal video autoencoder withdifferentiable memory,2016, In ICLR (Workshop track)
 Parallel multiscale autoregressive density estimation,2017, InICML
 Unsupervised learning of videorepresentations using lstms,2015, In ICML
 Blockwise parallel decoding for deep autore-gressive models,2018, In NeurIPS
 Conditional image generation with pixelcnn decoders,2016, In NIPS
 Attention is all you need,2017, In NIPS
 Video quality assessment based on structural distortionmeasurement,2004, Sig
 Image quality assessment:From error visibility to structural similarity,2004, IEEE Transactions on Image Processing
 Rethinking spatiotem-poral feature learning: Speed-accuracy trade-offs in video classification,2018, In ECCV
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In CVPR
