title,year,conference
 One-network adversarialfairness,2019, In 33rd AAAI Conference on Artificial Intelligence
 Fairness in machine learning,2017, NIPS Tutorial
 Data decisions and theoretical implications whenadversarially learning fair representations,2017, arXiv preprint arXiv:1707
 Building classifiers with independencyconstraints,2009, In 2009 IEEE International Conference on Data Mining Workshops
 Fair prediction with disparate impact: A study of bias in recidivismprediction instruments,2017, Big data
 The frontiers of fairness in machine learning,2018, arXivpreprint arXiv:1810
 The measure and mismeasure of fairness: A critical review offair machine learning,2018, arXiv preprint arXiv:1808
 Flexibly fair representation learning by disentanglement,2019, In InternationalConference on Machine Learning
 Compas risk scales: Demonstratingaccuracy equity and predictive parity,2016, Northpoint Inc
 Censoring representations with an adversary,2015, arXiv preprintarXiv:1511
 Certifying and removing disparate impact,2015, In Proceedings of the 21th ACM SIGKDDInternational Conference on Knowledge Discovery and Data Mining
 Equality of opportunity in supervised learning,2016, InAdvances in neural information processing systems
 Wasserstein fairclassification,2019, arXiv preprint arXiv:1907
 An algorithm for removing sensitive information: applicationto race-independent recidivism prediction,2019, The Annals of Applied Statistics
 Classifying without discriminating,2009, In 2009 2nd InternationalConference on Computer
 Fairness-aware learning through regular-ization approach,2011, In 2011 IEEE 11th International Conference on Data Mining Workshops
 Avoiding discrimination through causal reasoning,2017, In Advances in NeuralInformation Processing Systems
 Inherent trade-offs in the fair determi-nation of risk scores,2016, arXiv preprint arXiv:1609
 Counterfactual fairness,2017, In Advancesin Neural Information Processing Systems
 The variational fairautoencoder,2015, arXiv preprint arXiv:1511
 Learning adversarially fair andtransferable representations,2018, In International Conference on Machine Learning
 Fairness through causal awareness:Learning causal latent-variable models for biased data,2019, In Proceedings of the Conference onFairness
 The cost of fairness in binary classification,2018, InConference on Fairness
 Equal opportunity and affirmative action viacounterfactual predictions,2019, arXiv preprint arXiv:1905
 Fairnessconstraints: Mechanisms for fair classification,2015, arXiv preprint arXiv:1507
 Inherent tradeoffs in learning fair representations,2019, In Advances inneural information processing systems
 Adversarial privacy preservation underattribute inference attack,2019, arXiv preprint arXiv:1906
