title,year,conference
 Spectrally-normalized margin bounds for neuralnetworks,2017, In Proceedings of the Advances in Neural Information Processing Systems
 What size net gives valid generalization? In Proceedings of theAdvances in Neural Information Processing Systems,1989, 1989
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE InternationalConference on Computer Vision
 Deep residual learning for image recog-nition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 A new measure of rank correlation,1938, Biometrika
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Similarity of neuralnetwork representations revisited,2019, In Proceedings of the International Conference on MachineLearning
 Generalization bounds for deep convolutional neural networks,2019, arXivpreprint arXiv:1905
 Deterministic PAC-Bayesian generalization bounds for deepnetworks via generalizing noise-resilience,2019, In Proceedings of the International Conference onLearning Representations
 Generalization in deep networks: The role of distance frominitialization,2019, arXiv preprint arXiv:1901
 Norm-based capacity control in neuralnetworks,2015, In Proceedings of the Conference on Learning Theory
 Exploring gen-eralization in deep learning,2017, In Proceedings of the Advances in Neural Information ProcessingSystems
 A PAC-Bayesian approach tospectrally-normalized margin bounds for neural networks,2018, In Proceedings of the InternationalConference on Learning Representations
 PAC-Bayesian margin bounds for con-volutional neural networks,2017, arXiv preprint arXiv:1801
 The singular values of convolutional layers,2019, InProceedings of the International Conference on Learning Representations
 Very deep convolutional networks for large-scale imagerecognition,2015, In Proceedings of the International Conference on Learning Representations
 Data-dependent sample complexity of deep neural networks via lipschitzaugmentation,2019, arXiv preprint arXiv:1905
 Residual learning without normalization via bet-ter initialization,2019, In Proceedings of the International Conference on Learning Representations
 Non-vacuous gen-eralization bounds at the imagenet scale: a PAC-Bayesian compression approach,2019, In Proceedingsof the International Conference on Learning Representations
