title,year,conference
 Estimating or propagating gradients throughstochastic neurons for conditional computation,2013, arXiv preprint arXiv:1308
 Deep Blue,2002, Artificial Intelligence
 Recurrent environmentsimulators,2017, 04 2017
 Monte Carlo Tree Search for Continuous and Stochastic Sequential DecisionMaking Problems,2013, Theses
 Whole-history rating: A Bayesian rating system for players of time-varying strength,2008, InInternational Conference on Computers and Games
 Value-Aware Loss Function forModel-based Reinforcement Learning,2017, In Aarti Singh and Jerry Zhu (eds
 Free Software Foundation,2004, Gnu backgammon
 Cloud TPU,2019, https://cloud
 The value equivalenceprinciple for model-based reinforcement learning,2020, CoRR
 Mastering atari withdiscrete world models,2021, In International Conference on Learning Representations
 Identity mappings in deep residualnetworks,2016, CoRR
 Model-based planning with discrete andcontinuous actions,2017, arXiv preprint arXiv:1705
 Categorical reparameterization with gumbel-softmax,1120, 112016
 Adam: A method for stochastic optimization,2015, CoRR
 Fixing weight decay regularization in adam,2017, CoRR
 Deepstack: Expert-level artificialintelligence in heads-up no-limit poker,2017, Science
 Value prediction network,2017, In I
 Prioritized experience replay,2016, InInternational Conference on Learning Representations
 Online and Offline Reinforcement Learning by planning with alearned model,2021, arXiv e-prints
 Mastering the game of Go withdeep neural networks and tree search,2016, Nature
 The predictron:End-to-end learning and planning,2017, In Doina Precup and Yee Whye Teh (eds
 Reinforcement Learning: An Introduction,2018, The MIT Press
 Temporal difference learning and td-gammon,0001, Commun
 Neural discrete representation learn-ing,2017, In I
 Model based reinforcement learningfor atari,2020, In International Conference on Learning Representations
