title,year,conference
 Tamingthe monster: A fast and simple algorithm for contextual bandits,2014, In International Conference onMachine Learning
 Flambe: Structural complexityand representation learning of low rank mdps,2020, Advances in Neural Information Processing Systems
 Optimality and approximationwith policy gradient methods in markov decision processes,2020, In Conference on Learning Theory
 Learning near-optimal policies with bellman-residual minimization based fitted policy iteration and a single sample path,2008, Machine Learning
 Policy search by dynamicprogramming,2004, In Advances in Neural Information Processing Systems
 Large-scale study of curiosity-driven learning,2018, In International Conference on Learning Representations
 Exploration by random networkdistillation,2019, In International Conference on Learning Representations
 Unifying PAC and regret: Uniform PAC boundsfor episodic reinforcement learning,2017, In Advances in Neural Information Processing Systems
 On oracle-efficient PAC RL with rich observations,2018, In Advances in Neural InformationProcessing Systems
 Discovering and removing exogenousstate variables and rewards for reinforcement learning,2018, arXiv preprint arXiv:1806
 Deepmdp:Learning continuous latent space models for representation learning,2019, In International Conferenceon Machine Learning
 Equivalence notions and model minimization inmarkov decision processes,2003, Artificial Intelligence
 Variational intrinsic control,2016, arXivpreprint arXiv:1611
 Learning latent dynamics for planning from pixels,2019, In International Conference onMachine Learning
 Contex-tual decision processes with low Bellman rank are PAC-learnable,2017, In International Conference onMachine Learning
 Approximately optimal approximate reinforcement learning,2002, InInternational Conference on Machine Learning
 The epoch-greedy algorithm for multi-armed bandits with sideinformation,2008, In Advances in Neural Information Processing Systems
 Curl: Contrastive unsupervised representationsfor reinforcement learning,2020, In International Conference on Machine Learning
 Kinematic state abstrac-tion and provably efficient rich-observation reinforcement learning,2020, In International conference onmachine learning
 Sample complexity of reinforcementlearning using linearly combined model ensembles,2020, In International Conference on ArtificialIntelligence and Statistics
 Planning from pixels using inverse dynamicsmodels,2020, In International Conference on Learning Representations
 Curiosity-driven exploration byself-supervised prediction,2017, In International Conference on Machine Learning
 Online convex optimization in adversarial markov decisionprocesses,2019, In International Conference on Machine Learning
 Proximal policyoptimization algorithms,2017, arXiv:1707
 Adaptive trust region policy optimization: Globalconvergence and faster rates for regularized mdps,2020, In Proceedings of the AAAI Conference onArtificial Intelligence
 Learninginvariant representations for reinforcement learning without reconstruction,2020, arXiv preprintarXiv:2006
 Learninginvariant representations for reinforcement learning without reconstruction,2021, In InternationalConference on Learning Representations
