title,year,conference
 Simulation of vision-based tactile sensors usingphysics based rendering,2020, arXiv preprint arXiv:2012
 Learning to pokeby poking: Experiential learning of intuitive physics,2016, arXiv preprint arXiv:1606
 Deep variational informationbottleneck,2016, arXiv preprint arXiv:1612
 Reconciling modern machine-learning practice and the classical bias-variance trade-off,2019, Proceedings of the National AcademyOfSciences
 De-scribing textures in the wild,2014, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Visual fore-sight: Model-based deep reinforcement learning for vision-based robotic control,2018, arXiv preprintarXiv:1812
 Deep spatialautoencoders for visuomotor learning,2016, In 2016 IEEE International Conference on Robotics andAutomation (ICRA)
 One-shot visual imita-tion learning via meta-learning,2017, In Conference on Robot Learning
 Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Infobot: Transfer and exploration via the in-formation bottleneck,2019, arXiv preprint arXiv:1901
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In International confer-ence on machine learning
 Environmental drivers of systematicity and generalization in asituated agent,2019, arXiv preprint arXiv:1910
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Generalization in reinforcement learning with selective noise injection andinformation bottleneck,2019, arXiv preprint arXiv:1910
 Look closer:Bridging egocentric and third-person views with transformers for robotic manipulation,2022, IEEERobotics and Automation Letters
 Time-agnostic prediction:Predicting predictable video frames,2018, arXiv preprint arXiv:1808
 Planning and acting inpartially observable stochastic domains,1998, Artificial intelligence
 Qt-opt: Scalable deepreinforcement learning for vision-based robotic manipulation,2018, arXiv preprint arXiv:1806
 Discriminator-actor-critic: Addressing sample inefficiency and reward bias in adversarialimitation learning,2018, arXiv preprint arXiv:1809
 Image augmentation is all you need: Regularizingdeep reinforcement learning from pixels,2020, arXiv preprint arXiv:2004
 A workflow foroffline model-free robotic reinforcement learning,2021, arXiv preprint arXiv:2109
 Re-inforcement learning with augmented data,2020, arXiv preprint arXiv:2004
 End-to-end training of deep visuo-motor policies,2016, The Journal of Machine Learning Research
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Robust multi-modal policies for industrial assembly via rein-forcement learning and demonstrations: A large-scale study,2021, arXiv preprint arXiv:2103
 What matters in learning from offlinehuman demonstrations for robot manipulation,2021, arXiv preprint arXiv:2108
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 In search of the real inductive bias: On therole of implicit regularization in deep learning,2014, arXiv preprint arXiv:1412
 The effectiveness of data augmentation in image classification usingdeep learning,2017, arXiv preprint arXiv:1712
 Kovis: Keypoint-based visual servoing with zero-shotsim-to-real transfer for robotics manipulation,2020, In 2020 IEEE/RSJ International Conference onIntelligent Robots and Systems (IROS)
 Offline reinforcement learningfrom images with latent space models,1154, In Learning for Dynamics and Control
 A reduction of imitation learning and struc-tured prediction to no-regret online learning,2011, In Proceedings of the fourteenth international con-ference on artificial intelligence and statistics
 Distributionally robustneural networks for group shifts: On the importance of regularization for worst-case generaliza-tion,2019, arXiv preprint arXiv:1911
 Grasping in the wild: Learning6dof closed-loop grasping from low-cost demonstrations,2020, IEEE Robotics and Automation Letters
 Universal plan-ning networks: Learning generalizable representations for visuomotor control,2018, In InternationalConference on Machine Learning
 Habitat 2,2021,0: Training homeassistants to rearrange their habitat
 Coarse-to-fine for sim-to-real: Sub-millimetre precision across the workspace,2021, arXiv preprint arXiv:2105
 Example-driven model-based reinforcementlearning for solving long-horizon visuomotor tasks,2021, arXiv preprint arXiv:2109
 Positive-unlabeled reward learning,2020, Conference on Robot Learning
 Mastering visual continuous con-trol: Improved data-augmented reinforcement learning,2021, arXiv preprint arXiv:2107
 Gelsight: High-resolution robot tactilesensors for estimating geometry and force,2017, Sensors
 Active perception and representa-tion for robotic manipulation,2020, arXiv preprint arXiv:2003
 A framework for effi-cient robotic manipulation,2020, arXiv preprint arXiv:2012
 Meld: Meta-reinforcement learning from images via latent state models,2020, arXiv preprint arXiv:2010
 Reinforcement and imitation learning fordiverse visuomotor skills,2018, arXiv preprint arXiv:1802
 Task-relevant adversarial imitation learn-ing,2020, Conference on Robot Learning
