title,year,conference
 The theory of dynamic programming,1954, Technical report
 Multitask learning,1997, Machine learning
 Mushroomrl:Simplifying reinforcement learning research,2020, arXiv:2001
 Regularization in reinforcement learning,2011, 2011
 Multi-task deep reinforcement learning with popart,2018, arXiv:1809
 Darla: Improving zero-shot transfer inreinforcement learning,2017, In International Conference on Machine Learning
 Transfer in reinforcement learning: a framework and a survey,2012, In ReinforcementLearning
 Transfer from multiple mdps,2011, In Advances in NeuralInformation Processing Systems
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Decoding multitask dqn in the world of minecraft,2016, InEuropean Workshop on Reinforcement Learning
 A chain rule for the expected suprema of gaussian processes,2016, Theoretical ComputerScience
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Deep exploration viabootstrapped dqn,2016, In Advances in neural information processing systems
 Actor-mimic: Deep multitask andtransfer reinforcement learning,2015, arXiv preprint arXiv:1511
 Distral: Robust multitask reinforcement learning,2017, In Advances inNeural Information Processing Systems
 Multi-task reinforcement learning: ahierarchical bayesian approach,2007, In Proceedings of the 24th international conference on Machinelearning
 Regularizedhierarchical policies for compositional transfer in robotics,2019, arXiv:1906
 Multi-task deep reinforce-ment learning for continuous action control,2017, In IJCAI
