title,year,conference
 Information dropout: learning optimal representations throughnoise,2016, CoRR
 Deep variational informationbottleneck,2016, CoRR
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Estimating or propagating gradients throughstochastic neurons for conditional computation,2013, arXiv preprint arXiv:1308
 Motivation and cognitive control: from behavior to neuralmechanism,2015, Annual review of psychology
 Babyai: First steps towards grounded language learningwith a human in the loop,2018, arXiv preprint arXiv:1810
 Learning tocommunicate with deep multi-agent reinforcement learning,2016, In Advances in Neural InformationProcessing Systems
 Infobot: Transfer and exploration via the informationbottleneck,2019, arXiv preprint arXiv:1901
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Variational intrinsic control,2016, arXivpreprint arXiv:1611
 Vime:Variational information maximizing exploration,2016, In Advances in Neural Information ProcessingSystems
 Representation learning for groundedspatial reasoning,2018, Transactions of the Association of Computational Linguistics
 Maps of bounded rationality: Psychology for behavioral economics,2003, AmericanEconomic Review
 Recurrent models of visual attention,2014, InAdvances in neural information processing systems
 Emergence of grounded compositional language in multi-agentpopulations,2017, arXiv preprint arXiv:1703
 Imagination-augmented agents for deep reinforcement learning,2017, In Advances in neural information processingsystems
 The empirical case for two systems of reasoning,1996, Psychological bulletin
 An information-theoretic approach to curiosity-driven reinforcementlearning,2012, Theory in Biosciences
 End-to-end memory networks,2015, In Advancesin neural information processing systems
 Reinforcement learning: An introduction,1998, MIT press
 Grounding subgoals in information transitions,2011, In 2011 IEEE Symposiumon Adaptive Dynamic Programming and Reinforcement Learning (ADPRL)
 The environmentconsists ofN agents and M landmarks,2020, Both the agents and landmarks exhibit different characteristicssuch as different color and shape type
