title,year,conference
 Shapenet: An information-rich 3d model repository,2015, CoRR
 3d-r2n2: Aunified approach for single and multi-view 3d object reconstruction,2016, In European Conference onComputer Vision
 Hierarchical surface prediction for 3d objectreconstruction,2017, In 2017 International Conference on 3D Vision (3DV)
 Octree generating networks: Efficientconvolutional architectures for high-resolution 3d outputs,2017, In Proceedings of the IEEE InternationalConference on Computer Vision
 Octnet: Learning deep 3d representationsat high resolutions,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Pixel2mesh:Generating 3d mesh models from single rgb images,2018, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Mesh r-cnn,2019, In Proceedings of the IEEEInternational Conference on Computer Vision
 GEOMetrics: Exploitinggeometric structure for graph-encoded objects,2019, In Proceedings of the 36th International Conferenceon Machine Learning
 Pointnet: Deep learning on point sets for3d classification and segmentation,2017, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 A point set generation network for 3d objectreconstruction from a single image,2017, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Pointnet++: Deep hierarchical featurelearning on point sets in a metric space,2017, In Advances in Neural Information Processing Systems
 Foldingnet: Point cloud auto-encoder viadeep grid deformation,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Deepsdf:Learning continuous signed distance functions for shape representation,2019, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Learning representationsand generative models for 3d point clouds,2018, In International Conference on Machine Learning
 Perspective transformer nets:Learning single-view 3d object reconstruction without 3d supervision,2016, In Advances in NeuralInformation Processing Systems
 Deep level sets: Implicit surface representations for 3d shape inference,2019, CoRR
 Marching cubes: A high resolution 3d surface constructionalgorithm,1987, In Maureen C
 Dynamic filter networks,2016, In NIPS
 Conditioned regressionmodels for non-blind single image super-resolution,2015, In 2015 IEEE International Conferenceon Computer Vision (ICCV)
 Visualizing the losslandscape of neural nets,2018, In S
 Continuous attractors and oculomotor control,1998, Neural Networks
 Matryoshka networks: Predicting 3d geometry via nested shapelayers,2018, In CVPR
 Higher order functionnetworks for view planning and multi-view reconstruction,2020, In International Conference on Roboticsand Automation (ICRA)
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Deep sparse rectifier neural networks,2011, InGeoffrey Gordon
