title,year,conference
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In Advances in Neural Information Processing Systems
 Maximum-likelihood augmented discrete generative adversarial networks,2017, arXiv preprintarXiv:1702
 Adversarial text generation via feature-mover’sdistance,2018, In Advances in Neural Information Processing Systems
 Supervisedlearning of universal sentence representations from natural language inference data,2017, arXiv preprintarXiv:1705
 On distinguishability criteria for estimating generative models,2014, arXiv preprintarXiv:1412
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In Advances in NeuralInformation Processing Systems
 Long short-term memory,1997, Neural computation
 ExPloring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Convolutional neural networks for sentence classification,2014, arXiv preprint arXiv:1408
 Gans for sequences of discrete elements with thegumbel-softmax distribution,2016, arXiv preprint arXiv:1611
 Adversariallearning for neural dialogue generation,2017, In Proceedings of the 2017 Conference on EmpiricalMethods in Natural Language Processing
 Continuous control with deeP reinforcement learning,2015, arXivpreprint arXiv:1509
 Adversarial rankingfor language generation,2017, In Advances in Neural Information Processing Systems
 Relgan: Relational generative adversarial networks fortext generation,2018, 2018
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Self-criticalsequence training for image caPtioning,2017, 2017 IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Towards diverse text generation withinverse reinforcement learning,2018, arXiv preprint arXiv:1804
 Mastering the game of go withouthuman knowledge,2017, Nature
 Policy gradient meth-ods for reinforcement learning with function aPProximation,2000, In Advances in neural informationprocessing systems
