title,year,conference
 A convergence theory for deep learning via over-parameterization,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Unifyingcount-based exploration and intrinsic motivation,2016, In Advances in Neural Information Processing Systems
 Weight uncertainty in neuralnetworks,2015, arXiv preprint arXiv:1505
 The promises and pitfalls of stochastic gradient langevindynamics,2018, In Advances in Neural Information Processing Systems
 Predictive Control under Uncertainty for Safe Autonomous Driving: Integrating Data-Driven Forecasts with Control Design,2016, PhD thesis
 Gradient descent finds global minima ofdeep neural networks,2019, In International Conference on Machine Learning
 An Introduction to the Bootstrap,1994, SIAM Review
 Pathologies of factorised gaussian andmc dropout posteriors in bayesian neural networks,2019, arXiv preprint arXiv:1909
 Dropout as a bayesian approximation: Representing model uncertaintyin deep learning,2016, In Proceedings of the 33nd International Conference on Machine Learning
 Concrete dropout,2017, In Advances in Neural Information ProcessingSystems 30: Annual Conference on Neural Information Processing Systems 2017
 Deep convolutional networks asshallow gaussian processes,2019, In International Conference on Learning Representations
 Steps toward deep kernel methods from infinite neural networks,2015, arXivpreprint arXiv:1508
 Vime: Variationalinformation maximizing exploration,2016, In Advances in Neural Information Processing Systems
 Variational bayesian dropout: pit-falls and fixes,2018, In Proceedings of the 35th International Conference on Machine Learning
 Probability theory: The logic of science,2003, Cambridge university press
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2014, In 2nd International Conference onLearning Representations
 Learning multiple layers of features from tiny images,2009, Technicalreport
 Simple and scalable predictive uncertaintyestimation using deep ensembles,2017, In Advances in Neural Information Processing Systems
 Leveraging Un-certainty information from deep neural networks for disease detection,2017, Scientific reports
 Predictive uncertainty estimation via prior networks,2018, In Advances in NeuralInformation Processing Systems
 Evaluating uncertainty quantification in end-to-endautonomous driving control,2018, arXiv preprint arXiv:1811
 Foundations of machine learning,2018, MIT press
 Machine learning: a probabilistic perspective,2012, MIT press
 Bayesian learning for neural networks,1996, Phd Thesis
 Reading digits innatural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learning and UnsupervisedFeature Learning 2011
 Bayesian deep convolutional networks with many channels are gaussian pro-cesses,2019, In International Conference on Learning Representations
 Practical deep learn-ing with bayesian principles,2019, In The 33rd Conference on Neural Information Processing Systems (NeurIPS2019)
 The bayesian bootstrap,1981, The annals of statistics
 Deep image prior,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Computing With infinite netWorks,1997, In Advances in neural information processingsystems
 Gaussian processes for machine learning,2006, MIT pressCambridge
 Wide feedforWard or reCurrent neural netWorks of any arChiteCture are gaussian proCesses,2019, InNeural Information Processing Systems (NeurIPS)
