title,year,conference
 Deep variational informationbottleneck,2017, In ICLR
 Fromgeneric to specific deep representations for visual recognition,2015, In CVPR Workshops
 Representation learning: A review and newperspectives,2013, PAMI
 Privacy-preserving neural representationsof text,2018, In EMNLP
 ImageNet: A large-scalehierarchical image database,2009, In CVPR
 Generating images with perceptual similarity metrics basedon deep networks,2016, In NIPS
 Censoring representations with an adversary,2016, In ICLR
 Adversarial removal of demographic attributes from text data,2018, InEMNLP
 Generative adversarial nets,2014, In NIPS
 Minimax filter: Learning to preserve privacy from inference attacks,2017, JMLR
 beta-VAE: Learning basic visual concepts with aconstrained variational framework,2017, In ICLR
 Disentangling by factorising,2018, In ICML
 Convolutional neural networks for sentence classification,2014, In EMNLP
 Auto-encoding variational Bayes,2013, arXiv:1312
 Similarity of neuralnetwork representations revisited,2019, In ICML
 ImageNet classification with deep convo-lutional neural networks,2012, In NIPS
 Variational inference of disentan-gled latent concepts from unlabeled observations,2018, In ICLR
 Gradient-based learning applied todocument recognition,1998, Proc
 PrivyNet: A flexibleframework for privacy-preserving deep neural network training,2017, arXiv:1709
 Towards robust and privacy-preserving text repre-sentations,2018, In ACL
 Learning overparameterized neural networks via stochastic gradientdescent on structured data,2018, In NIPS
 Challenging common assumptions in the UnsuPervised learn-ing of disentangled representations,2019, In ICML
 The variational fairautoencoder,2016, In ICLR
 Learning adversarially fair andtransferable representations,2018, In ICML
 Invariantrepresentations without adversarial training,2018, In NIPS
 Synthesizing thepreferred inputs for neurons in neural networks via deep generator networks,2016, In NIPS
 Deep private-feature extraction,2018, TKDE
 Learningcontrollable fair representations,2019, In AISTATS
 Not just privacy:Improving performance of private deep learning in mobile cloud,2018, In KDD
 Controllable invariancethrough adversarial feature learning,2017, In NIPS
 Beyond frontalfaces: Improving person recognition using multiple cues,2015, In CVPR
