title,year,conference
	Averaged-DQN: Variance Reduction andStabilization for Deep Reinforcement Learning,2017,	In International Conference on MachineLearning
 OpenAI Gym,2016, arXiv preprint arXiv:1606
 Order Statistics,2004, Encyclopedia of StatisticalSciences
 Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Soft actor-critic: Off-policy maximum entropy deep reinforcement learning with a stochastic actor,2018, In InternationalConference on Machine Learning
 Deep Reinforcement Learning with DoubleQ-learning,2016, In AAAI Conference on Artificial Intelligence
 Bias-corrected Q-learning to Control Max-operator Bias in Q-learning,2013, In IEEE Symposium on Adaptive Dynamic Programming andReinforcement Learning
 Q-learning with Linear Function Approximation,2007, InInternational Conference on Computational Learning Theory
 Reinforcement Learning: An Introduction,2018, MIT Press
 The Many Faces of Optimism: A Unifying Approach,2008, InInternational Conference on Machine learning
 Asynchronous Stochastic Approximation and Q-learning,1994, Machine learning
 Learning from Delayed Rewards,1989, PhD thesis
 MinAtar: An Atari-inspired Testbed for More Efficient ReinforcementLearning Experiments,2019, arXiv preprint arXiv:1903
 Historical Best Q-Networks forDeep Reinforcement Learning,2018, In International Conference on Tools with Artificial Intelligence
 Weighted Double Q-learning,2017, InInternational Joint Conference on Artificial Intelligence
