title,year,conference
 Wasserstein generative adversarial networks,2017, In InternationalConference on Machine Learning
 Studies in linear and non-linear programming,1958, StanfordUniversity Press
 Finite regret and cycles with fixed step-size via alternatinggradient descent-ascent,2019, arXiv preprint arXiv:1907
 Variance reduction for matrix games,2019, In Advances inNeural Information Processing Systems
 Exact stability regions for quartic polynomials,2007, Bulletin of the BrazilianMathematical Society
 Sbeed: Convergent reinforcementlearning with nonlinear function approximation,2018, In International Conference on Machine Learning
 Last-iterate convergence: Zero-sum games and constrained min-maxoptimization,2019, In Innovations in Theoretical Computer Science
 Training GANs with optimism,2018, In InternationalConference on Learning Representations
 Computing approximate Nash equilibria inpolymatrix games,2017, AIgorithmica
 Stochastic variance reduction methods for policyevaluation,2017, In International Conference on Machine Learning
 A variational inequality perspec-tive on generative adversarial networks,2019, In International Conference on Learning Representations
 Matrix polynomials,1982, Academic Press
 On the convergence of single-call stochasticextra-gradient methods,2019, In Advances in Neural Information Processing Systems
 Adam: A method for stochastic optimization,2015, In International Conferenceon Learning Representations
 The extragradient method for finding saddle points and other problems,1976, Matecon
 Interaction matters: A note on non-asymptotic local convergence of generativeadversarial networks,2019, In AISTATS
 Towards deep learning models resistantto adversarial attacks,2018, In International Conference on Learning Representations
 Discrete-time and sampled-data stability tests,2011, In Williams S
 Regularisation d’inequations variationnelles par approximations successives,1970, ESAIM:Mathematical Modelling and Numerical Analysis: Modelisation Mathematique et AnalyseNumerique 
 The numerics of GANs,2017, In Advances in Neural InformationProcessing Systems
 A unified analysis of extra-gradient and optimistic gradientmethods for saddle point problems: Proximal point approach,2019, arXiv preprint arXiv:1901
 Gradient descent GAN optimization is locally stable,2017, In Advances inNeural Information Processing Systems
 Problem complexity and method efficiency in optimization,1983, Wiley
 Training GANs with centripetal acceleration,2019, arXivpreprint arXiv:1902
 A modification of the Arrow-Hurwicz method for search of saddle points,1980, MathematicalNotes
 Iterative methods for sparse linear systems,2003, SIAM
 With the notations in Corollary 2,2020,1
