title,year,conference
 Learning to learn by gradient descent by gradientdescent,2016, In Advances in neural information processing systems
 Towards evaluating the robustness of neural networks,2017, In 2017IEEE Symposium on Security and Privacy (SP)
 Zoo: Zeroth order opti-mization based black-box attacks to deep neural networks without training substitute models,2017, InProceedings of the 10th ACM Workshop on Artificial Intelligence and Security
 Query-efficient hard-label black-box attack: An optimization-based approach,2019, In ICLR
 The cma evolution strategy: A tutorial,2016, arXiv preprint arXiv:1604
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Learning to optimize,2016, arXiv preprint arXiv:1606
 Learning to optimize neural nets,2017, arXiv preprint arXiv:1703
 Stochastic zeroth-order optimization viavariance reduction method,2018, arXiv preprint arXiv:1805
 signSGD via zeroth-order oracle,2019, InInternational Conference on Learning Representations
 Guidedevolutionary strategies: Augmenting random search with surrogate gradients,2018, arXiv preprintarXiv:1806
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACMon Asia conference on computer and communications security
 Autozoom: Autoencoder-based zeroth order optimization method for attack-ing black-box neural networks,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
