title,year,conference
 Imitating others by composition ofprimitive actions: A neuro-dynamic model,2012, Robotics and Autonomous Systems
 Stochastic neural networks for hierarchical rein-forcement learning,2017, arXiv preprint arXiv:1704
 Addressing function approximation error inactor-critic methods,2018, arXiv preprint arXiv:1802
 Composable deep reinforcement learning for robotic manipulation,2018, arXiv preprintarXiv:1803
 Soft actor-critic: Off-policy maximum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprintarXiv:1801
 Long short-term memory,1997, Neural computation
 Dynamicalmovement Primitives: learning attractor models for motor behaviors,2013, Neural computation
 Categorical reParameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Learning composable models of parameterizedskills,2017, In Robotics and Automation (ICRA)
 Buildingmachines that learn and think like people,2017, Behavioral and Brain Sciences
 Learning parametric dynamic movementprimitives from multiple demonstrations,2011, Neural networks
 Learning table tennis with a mixture of motorprimitives,2010, In Humanoid Robots (Humanoids)
 Data-efficient hierarchical reinforcementlearning,2018, arXiv preprint arXiv:1805
 Probabilistic move-ment primitives,2013, In Advances in neural information processing systems
 Mcp: Learn-ing composable hierarchical control with multiplicative compositional policies,2019, arXiv preprintarXiv:1905
 Temporal abstraction in reinforcement learning,2000, University of MassachusettsAmherst
 Intrinsicallymotivated reinforcement learning for human-robot interaction in the real-world,2018, Neural Networks
 Neurophysiological mechanisms un-derlying the understanding and imitation of action,2001, Nature reviews neuroscience
 Learning movement primitives,2005, InRobotics research
 Trust regionpolicy optimization,2015, In International Conference on Machine Learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Masteringthe game of go with deep neural networks and tree search,2016, nature
 Reinforcement learning: An introduction,2018, MIT press
 Compositionality of optimal control laws,2009, In Advances in Neural InformationProcessing Systems
 Strategic attentive writer for learning macro-actions,2016, In Advances in neural informationprocessing systems
 Feudal networks for hierarchical reinforcement learning,2017, arXivpreprint arXiv:1703
