title,year,conference
 Support vector machines formultiple-instance learning,2003, In Advances in neural information processing systems
 Interactive object count-ing,2014, In European conference on computer vision
 Robust object tracking with online multipleinstance learning,2011, IEEE transactions on pattern analysis and machine intelligence
 Diagnostic assessment of deep learning algorithms for detection oflymph node metastases in women with breast cancer,2017, Jama
 Predict and constrain: Modeling cardinality in deep structuredprediction,2018, In International Conference on Machine Learning
 Deep adap-tive image clustering,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Miles: Multiple-instance learning via embedded instanceselection,2006, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Solving the multiple instanceproblem with axis-parallel rectangles,1997, Artificial intelligence
 Deep unsupervised clustering with gaussian mixture varia-tional autoencoders,2016, arXiv preprint arXiv:1611
 Multiple instance learning forcomputer aided diagnosis,2007, In Advances in neural information processing systems
 A review of multi-instance learning assumptions,2010, The KnowledgeEngineering Review
 Deepclustering via joint convolutional autoencoder embedding and relative entropy minimization,2017, InProceedings of the IEEE International Conference on Computer Vision
 Learned cardinalities: Estimating correlated joins with deep learning,2018, arXiv preprintarXiv:1809
 Gradient-based learning appliedto document recognition,1998, Proceedings of the IEEE
 Divergence measures based on the shannon entropy,1991, IEEE Transactions on Informationtheory
 Cardinality estimationusing neural networks,2015, In Proceedings of the 25th Annual International Conference on ComputerScience and Software Engineering
 Auxiliary deep gen-erative models,2016, arXiv preprint arXiv:1602
 Multi instance neural networks,2000, 2000
 Semi-supervised learning with ladder networks,2015, In Advances in neural information processing systems
 Multiple-instance active learning,2008, In Advances inneural information processing systems
 Unsupervised and semi-supervised learning with categorical generativeadversarial networks,2015, arXiv preprint arXiv:1511
 Revisiting multiple instanceneural networks,2018, Pattern Recognition
 Deep multiple instance learning for image clas-sification and auto-annotation,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Joint unsupervised learning of deep representationsand image clusters,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Wide residual networks,2016, arXiv preprintarXiv:1605
 Multiple instance boosting for object detection,2006, InAdvances in neural information processing systems
 Cross-scene crowd counting viadeep convolutional neural networks,2015, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Multi-instance clustering with applications to multi-instanceprediction,2009, Applied Intelligence
 Em-dd: An improved multiple-instance learning technique,2002, InAdvances in neural information processing systems
 Content-based image retrieval usingmultiple-instance learning,2002, In ICML
 Single-image crowd count-ing via multi-column convolutional neural network,2016, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Neural networks for multi-instance learning,2002, In Proceedings ofthe International Conference on Intelligent Information Technology
