title,year,conference
 Deep speech 2: End-to-end speech recognition in english and mandarin,2016, In Proc
 Unsupervised pre-training ofimage features on non-curated data,2019, In Proceedings of the International Conference on ComputerVision (ICCV)
 UnsUPervised speech repre-sentation learning using wavenet autoencoders,2019, arXiv
 Speech2vec: A seqUence-to-seqUence frameWork for learning Wordembeddings from speech,2018, arXiv
 An UnsUpervised aUtoregressive modelfor speech representation learning,2019, arXiv
 Wav2letter: an end-to-end convnet-based speech recognition system,2016, arXiv
 Bert: Pre-training of deepbidirectional transformers for langUage Understanding,2018, arXiv
 In-vestigation of transfer learning for asr using lf-mmi trained neural netWorks,2017, In Proc
 End-to-end speech recog-nition using lattice-free mmi,2018, In Proc
 Scalable modifiedKneser-Ney language model estimation,2013, In Proc
 Categorical reparameterization with gumbel-softmax,2016, arXiv
 Product quantization for nearest neighborsearch,2011, IEEE Trans
 Span-bert: Improving pre-training by representing and predicting spans,2019, arXiv
 Who needs words? lexicon-freespeech recognition,2019, In Proc
 Roberta: A robustly optimized bert pretrainingapproach,2019, arXiv preprint arXiv:1907
 SGDR: stochastic gradient descent with restarts,2016, arXiv
 A* sampling,2014, In Advances in Neural InformationProcessing Systems
 Distributed representa-tions of words and phrases and their compositionality,2013, In Proc
 Transformers with convolutionalcontext for ASR,2019, CoRR
 Librispeech: an asr corpusbased on public domain audio books,2015, In Proc
 wav2vec: Unsupervisedpre-training for speech recognition,2019, CoRR
 Neural machine translation of rare words withsubword units,2016, In Proc
 Neural discrete representation learning,2017, In Advances inNeural Information Processing Systems
 Representation learning with contrastive predic-tive coding,2018, arXiv
 Attention is all you need,2017, In Proc
 Group normalization,2018, arXiv
 Learning filterbanks from raw speech for phone recognition,2018, In Proc
