title,year,conference
 A simple but tough-to-beat baseline for sentenceembeddings,2016, 2016
 Deriving machine attention from humanrationales,2018, In Proceedings of the 2018 Conference on Empirical Methods in Natural LanguageProcessing 
 Meta-learning with differen-tiable closed-form solvers,2019, In International Conference on Learning Representations
 A closerlook at few-shot classification,2019, In International Conference on Learning Representations
 A unified architecture for natural language processing: Deepneural networks with multitask learning,2008, In Proceedings of the 25th international conference onMachine learning
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 The statistics of word cooccurrences: word pairs and collocations,2005, 2005
 Few-shot learning with graph neural networks,2017, arXiv preprintarXiv:1711
 Few-shot text classifica-tion with induction network,2019, arXiv preprint arXiv:1902
 Fewrel: Alarge-scale supervised few-shot relation classification dataset with state-of-the-art evaluation,2018, InProceedings of the 2018 Conference on Empirical Methods in Natural Language Processing
 Long short-term memory,1997, Neural computation
 Convolutional neural netWorks for sentence classification,2014, arXiv preprintarXiv:1408
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Siamese neural netWorks for one-shot image recognition,2015, 2015
 Meta-learning Withdifferentiable convex optimization,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 A structured self-attentive sentence embedding,2017, arXiv preprintarXiv:1703
 Representa-tion learning using multi-task deep neural netWorks for semantic classification and informationretrieval,2015, 2015
 Multi-tasksequence to sequence learning,2015, arXiv preprint arXiv:1511
 Reptile: a scalable metalearning algorithm,2018, arXiv preprintarXiv:1803
 Deep contextualized Word representations,2018, In Proc
 Improving language under-standing by generative pre-training,2018, 2018
 Optimization as a model for feW-shot learning,2016, 2016
 Dynamic routing betWeen capsules,2017, InAdvances in neural information processing systems
 Prototypical netWorks for feW-shot learning,2017, InAdvances in Neural Information Processing Systems
 Reasoning With neuraltensor netWorks for knoWledge base completion,2013, In Advances in neural information processingsystems
 Linguistically-informed self-attention for semantic role labeling,2018, arXiv preprint arXiv:1804
 Meta-transfer learning for few-shotlearning,2018, arXiv preprint arXiv:1812
 Matching networks for oneshot learning,2016, In Advances in neural information processing systems
 Learning to transfer,2017, arXiv preprint arXiv:1708
 Huggingface’s trans-formers: State-of-the-art natural language processing,2019, ArXiv
 Diverse few-shot text classification with multiple metrics,2018, arXiv preprintarXiv:1805
 Improving few-shot text classification via pretrained language representations,2019, arXiv preprint arXiv:1908
