title,year,conference
 Deep speech 2: End-to-end speech recognition in english and mandarin,2016, In International conference on machine learning
 Neural architecture search on imagenet in fourgpu hours: A theoretically inspired perspective,2021, arXiv preprint arXiv:2102
 Why do adversarial attacks transfer? explaining transfer-ability of evasion and poisoning attacks,2019, In 28th {USENIX} Security Symposium ({USENIX}Security 19)
 Searching for a robust neural architecture in four GPU hours,2019, In IEEEConference on Computer Vision and Pattern Recognition
 NAS-Bench-201: Extending the scope of reproducible neural architec-ture search,2020, arXiv preprint arXiv:2001
 DeepSniffer: A DNN model extraction framework basedon learning architectUral hints,2020, In International Conference on Architectural Support for Pro-gramming Languages and Operating Systems
 Reverse engineering convolUtional neUral networksthroUgh side-channel information leaks,2018, In 2018 55th ACM/ESDA/IEEE Design Automation Con-ference (DAC)
 Black-box adversarial attacks withlimited qUeries and information,2018, In International Conference on Machine Learning
 Highaccuracy and high fidelity extraction of neural networks,2020, In 29th {USENIX} Security Symposium({ USENIX} Security 20) 
 Zen-nas: A zero-shot nas for high-performance deep image recognition,2021, arXiv preprintarXiv:2102
 DARTS: Differentiable architecture search,2018, arXivpreprint arXiv:1806
 Rendered insecure:Gpu side channel attacks are practical,2018, In Proceedings of the 2018 ACM SIGSAC conference oncomputer and communications security
 Neural machine translation and sequence-to-sequence models: A tutorial,2017, arXivpreprint arXiv:1703
 Towards reverse-engineering black-box neuralnetworks,2019, In Explainable AI: Interpreting
 Enhancements to the sequence-to-sequence-based natural answer generation models,2020, IEEEAccess
 Phantomcache: Obfuscating cache conflicts with localizedrandomization,2020, In Proc of the 2020 NDSS Symp
 Regularized evolution for imageclassifier architecture search,2019, In AAAI Conference on Artificial Intelligence
 Membership inference at-tacks against machine learning models,2017, In 2017 IEEE Symposium on Security and Privacy (SP)
 Super-convergence: Very fast training of neural networks usinglarge learning rates,2019, In Artificial Intelligence and Machine Learning for Multi-Domain OperationsApplications
 Path oram: an extremely simple oblivious ram protocol,2013, In Proceedings of the2013 ACM SIGSAC conference on Computer & communications security
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Scattercache: Thwarting cache attacks via cache set randomization,2019, In 28th {USENIX}Security Symposium ({USENIX} Security 19)
 Secure and verifiable inference in deep neural networks,2020, In AnnualComputer Security Applications Conference
 Privacy-preserving federated deep learning with irregular users,2020, IEEE Transactions on Dependable andSecure Computing
 Cache telepathy: Leveraging sharedresource attacks to learn DNN architectures,2020, In USENIX Security SymPosium
 Neural architecture search with reinforcement learning,2016, arXiv PrePrintarXiv:1611
