title,year,conference
 GA3C: gpu-based A3C for deep reinforcement learning,2016, CoRR
 Increasingthe action gap: New operators for reinforcement learning,2016, In Thirtieth AAAI Conference onArtificial Intelligence
 Large-scale machine learning with stochastic gradient descent,2010, In Proceedings ofCOMPSTAT
 Multitask learning,1998, In Learning to learn
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Massivelyparallel methods for deep reinforcement learning,2015, arXiv preprint arXiv:1507
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Deep reinforcement learning with double q-learning,2016, 2016
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
