title,year,conference
 N-gcn: Multi-scale graph con-volution for semi-supervised node classification,2018, International Workshop on Mining and Learningwith Graphs (MLG)
 Mixhop: Higher-order graph convolutionarchitectures via sparsified neighborhood mixing,2019, International Conference on Machine Learning(ICML)
 Greedy layerwise learning can scaleto imagenet,2018, International Conference on Machine Learning (ICML)
 Deep gaussian embedding of graphs: UnsU-pervised inductive learning via ranking,2018, International Conference on Learning Representations(ICLR)
 Spectral networks and locallyconnected networks on graphs,2014, International Conference on Learning Representations (ICLR)
 Fastgcn: fast learning with graph convolutional networks viaimportance sampling,2018, International Conference on Learning Representations (ICLR)
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Community detection in graphs,2010, Physics reports
 Learning deep resnet blockssequentially using boosting theory,2018, International Conference on Machine Learning (ICML)
 Process consistency for adaboost,2004, The Annals of Statistics
 Semi-supervised classification with graph convolutional net-works,2017, International Conference on Learning Representations (ICLR)
 Deeper insights into graph convolutional networksfor semi-supervised learning,2018, Association for the Advancement of Artificial Intelligence (AAAI)
 Lanczosnet: Multi-scale deepgraph convolutional networks,2019, International Conference on Learning Representations (ICLR)
 Break the ceiling: Stronger multi-scale deep graph convolutional networks,2019, Advances in Neural Information Processing Systems(NeurIPS)
 On the bayes-risk consistency of boosting methods,2001, 2001
 Automating theconstruction of internet portals with machine learning,2000, Information Retrieval
 From graph low-rank global attention to 2-fwlapproximation,2020, ICML Workshop Graph Representation Learning and Beyond
 Pitfallsof graph neural network evaluation,2018, In Relational Representation Learning Workshop (R2L 2018)
 Multi-stage self-supervised learning for graph convolu-tional networks,2019, Association for the Advancement of Artificial Intelligence (AAAI)
 Adagan: Boosting generative models,2017, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Graph attention networks,2018, International Conference on Learning Representations(ICLR)
 Simplifying graph convolUtional networks,2019, International Conference on MachineLearning (ICML)
 Representation learning on graphs with jUmping knowledge networks,2018, InternationalConference on Machine Learning (ICML)
 Graph-saint: Graph sampling based indUctive learning method,2019, International Conference on LearningRepresentations (ICLR)
 Boosting with early stopping: Convergence and consistency,2005, The AnnalsOfStatistics
 Max-margin nonparametric latent featUre models for linkprediction,2016, arXiv preprint arXiv:1602
