title,year,conference
 Probabilistic and-or attribute grouping for zero-shot learning,2018, InUncertainty in Artificial Intelligence
 ilab-20m: A large-scale controlled object dataset to investigate deeplearning,2016, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Understanding disentangling in beta-vae,2018, arXiv preprintarXiv:1804
 Star-gan: Unified generative adversarial networks for multi-domain image-to-image translation,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Unsupervised representation learning bypredicting image rotations,2018, In International Conference on Learning Representations
 Neuralmessage passing for quantum chemistry,2017, In ICML
 Generative adversarial networks,2014, In Neural InformationProcessing Systems
 Inferring semantic layout forhierarchical text-to-image synthesis,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Disentangling by factorising,2018, arXiv preprint arXiv:1802
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations
 A large-scale hierarchical multi-view rgb-dobject dataset,1817, In 2011 IEEE international conference on robotics and automation
 Presentation and validation of the radboud faces database,2010, Cognitionand emotion
 Shape representation in the inferior temporalcortex of monkeys,1995, In Current Biology
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 Thegraph neural network model,2009, IEEE Transactions on Neural Networks
 Elegant: Exchanging latent encodings with gan fortransferring multiple face attributes,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 Stackgan: Text to photo-realistic image synthesis with stacked generative adversarialnetworks,2017, In Proceedings of the IEEE international conference on computer vision
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In International Conference on Computer Vision(ICCV’17)
