title,year,conference
 3d semantic parsing of large-scale indoor spaces,2016, In IEEE CVPR
 Estimating or propagating gradientsthrough stochastic neurons for conditional computation,2013, arXiv preprint arXiv:1308
 Xnor-net++: Improved binary neural networks,2019, InBMVC
 Shapenet: An information-rich 3dmodel repository,2015, CoRR
 Regularizing activation distributionfor training binarized deep networks,2019, In IEEE CVPR
 Rich feature hierarchies for accu-rate object detection and semantic segmentation,2014, In IEEE CVPR
 Fast r-cnn,2015, IEEE ICCV
 Deeplearning for 3d point clouds: A survey,2020, IEEE TPAMI
 Deep residual learning for image recog-nition,2016, In IEEE CVPR
 Loss-aware binarization of deep networks,2017, ICLR
 Randla-net: Efficient semantic segmentation of large-scale point clouds,2020, 2020
 Binarizedneural networks,2016, In NeurIPS
 Imagenet classification with deep convo-lutional neural networks,2012, In NeurIPS
 Pointcnn: Convolution onx-transformed points,2018, In NeurIPS
 Towards accurate binary convolutional neural network,2017, InNeurIPS
 Circulant binary convolutional networks: Enhancing the performance of1-bit dcnns with circulant back propagation,2019, In IEEE CVPR
 Relation-shape convolutional neuralnetwork for point cloud analysis,2019, IEEE CVPR
 Relation-shape convolutional neuralnetwork for point cloud analysis,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Bi-real net:Enhancing the performance of 1-bit cnns with improved representational capability and advancedtraining algorithm,2018, In ECCV
 Reactnet: Towards precisebinary neural network with generalized activation functions,2020, In ECCV
 Training binary neuralnetworks with real-to-binary convolutions,2020, In ICLR
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, IEEE CVPR
 Pointnet++: Deep hierarchical featurelearning on point sets in a metric space,2017, In NeurIPS
 Binary neuralnetworks: A survey,2020, Pattern Recognition
 Forward and backward information retention for accurate binary neural networks,2020, In IEEECVPR
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In ECCV
 Imagenet large scale vi-sual recognition challenge,2015, IJCV
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Going deeper with convolutions,2015, InIEEE CVPR
 Kpconv: Flexible and deformable convolution for point clouds,2019, IEEEICCV
 Dynamic curriculum learning for imbalanceddata classification,2019, In IEEE ICCV
 Packing convolutional neural networks in thefrequency domain,2019, IEEE TPAMI
 Bidet: An efficient binarized object detector,2020, InIEEE CVPR
 Mixed precision quantizationof convnets via differentiable neural architecture search,2018, CoRR
 Pointconv: Deep convolutional networks on 3d pointclouds,2019, IEEE CVPR
 3d shapenets: A deep representation for volumetric shapes,2015, In IEEE CVPR
 Diverse neural network learns true target functions,2017, In ArtificialIntelligence and Statistics
 Grid-gcn for fast andscalable point cloud learning,2020, 2020b
 A scalable active framework for region annotation in3d shape collections,2016, ACM Transactions on Graphics (ToG)
 Search what youwant: Barrier panelty nas for mixed precision quantization,2020, In ECCV
 dabnn: A super fast inferenceframework for binary neural networks on ARM devices,2019, In ACM MM
 Diversifying sample generation for data-free quantization,2021, InIEEE CVPR
 Shellnet: Efficient point cloud convolutionalneural networks using concentric shells statistics,2019, In IEEE ICCV
 Dorefa-net: Traininglow bitwidth convolutional neural networks with low bitwidth gradients,2016, arXiv
 Towards unified int8 training for convolutional neural network,2020, In IEEE CVPR
