title,year,conference
 Unsupervised neural machinetranslation,2018, In ICLR
 Began: Boundary equilibrium generative ad-versarial networks,2017, In arXiv preprint:1703
 Escaping from collapsing modes in a constrained space,2018, Lecture Notes in ComputerScience
 Encoder-decoder with atrous separable convolution for semantic image segmentation,2018, In ECCV
 Reusing discriminatorsfor encoding: Towards unsupervised image-to-image translation,2020, In CVPR
 The cityscapes dataset for semanticurban scene understanding,2016, In CVPR
 Adversarial audio synthesis,2019, ICLR 2019
 Multimodal unsupervised image-to-image translation,2018, Lecture Notes in Computer Science (including subseries Lecture Notes inArtificial Intelligence and Lecture Notes in Bioinformatics)
 Image-to-image translation withconditional adversarial networks,2017, In CVPR
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In ECCV
 Adam: A method for stochastic gradient descent,2015, In ICLR
 Mel-cepstral distance measure for objective speech quality assessment,1993, In Proceedingsof IEEE Pacific Rim Conference on Communications Computers and Signal Processing
 Unsupervisedmachine translation using monolingual corpora only,2018, In ICLR
 Maskgan: Towards diverse and interactivefacial image manipulation,2020, In CVPR
 Conditional generative adversarial nets,2014, arXivpreprint:1411
 Cgans with projection discriminator,2018, In ICLR
 A no-reference perceptual image sharpness metric basedon a cumulative probability of blur detection,2009, International Workshop on Quality of MultimediaExperience
 Conditional image synthesis with auxil-iary classifier gans,2017, In ICML
 Semantic image synthesis withspatially-adaptive normalization,2019, In CVPR
 Segan: Speech enhancement generativeadversarial network,2017, In INTERSPEECH
 Mirrorgan: Learning text-to-imagegeneration by redescription,2019, In CVPR
 Variationalapproaches for auto-encoding generative adversarial networks,2017, 2017
 Unsupervised and semi-supervised learning with categorical generativeadversarial networks,2015, arXiv preprint arXiv:1511
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Video-driven speechreconstruction using generative adversarial networks,2019, In INTERSPEECH
 Realistic speech-driven facial anima-tion with gans,2020, IJCV
 Magan :Margin adaptation for generative adversarial networks,2017, arXiv preprint:1704
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, In CVPR
 Diversity-sensitive conditional generative adversarial networks,2019, In ICLR
 Apdrawinggan: Generating artistic portraitdrawings from face photos with hierarchical gans,2019, In CVPR
 Self-attention generativeadversarial networks,2019, In ICML
 Energy-based generative adversarial network,2017, InICLR
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In ICCV
 Toward multimodal image-to-image translation,2017, In NeurIPS
1 Image-to-Image TranslationThis section describes the network architecture used for the image-to-image translation experimentsin Section 4,2016,1
