title,year,conference
 Pattern Recognition and Machine Learning,2016, Springer New York
 Efficient architecture search bynetwork transformation,2018, In AAAI
 ProxylessNAS: Direct neural architecture search on targettask and hardware,2019, In International Conference on Learning Representations
 Net2net: Accelerating learning via knowledgetransfer,2016, In International Conference on Learning Representations
 Stabilizing differentiable architecture search via perturbation-based regularization,2020, In Hal Daume In and Aarti Singh (eds
 Nas-bench-201: Extending the scope of reproducible neural architecturesearch,2020, In International Conference on Learning Representations (ICLR)
 Deep pyramidal residual networks,2017, 2017 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Deep residual learning for imagerecognition,2016, pp
 Densely connectedconvolutional networks,2017, 2017 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Progressive neural architecture search,1611, Lecture Notesin Computer Science
 DARTS: Differentiable architecture search,2019, InInternational Conference on Learning Representations
 Shufflenet v2: Practical guidelinesfor efficient cnn architecture design,2018, In The European Conference on Computer Vision (ECCV)
 Pathwise derivatives beyond the reparameterization trick,2018, InInternational Conference on Machine Learning
 Efficient neural architecturesearch via parameters sharing,2018, In Jennifer Dy and Andreas Krause (eds
 Understanding architectures learnt by cell-based neuralarchitecture search,2020, In International Conference on Learning Representations
 Going deeper with convolutions,2015, In ComputerVision and Pattern Recognition (CVPR)
 Mnasnet: Platform-aware neural architecture search for mobile,2019, In The IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Nas evaluation is frustratingly hard,2020, InInternational Conference on Learning Representations
 Efficient neuralinteraction function search for collaborative filtering,2020, In Proceedings of The Web Conference 2020
 Efficient neural architecture search viaproximal iterations,2020, Proceedings of the AAAI Conference on Artificial Intelligence
 NAS-BENCH-1SHOT1: Benchmarking and dissectingone-shot neural architecture search,2020, In International Conference on Learning Representations
 Shufflenet: An extremely efficientconvolutional neural network for mobile devices,2018, In The IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Bayesnas: A bayesian approach forneural architecture search,2019, In ICML
 Neural architecture search with reinforcement learning,2017, 2017
