title,year,conference
 Placeto: Efficient progressive device placement optimization,2018, In NIPS MachineLearning for Systems Workshop
 Large scale distributed deep networks,2012, InAdvances in neural information processing systems
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Addressing function approximation error inactor-critic methods,2018, arXiv preprint arXiv:1802
 Graph u-nets,2019, arXiv preprint arXiv:1905
 Soft actor-critic: Off-policy maxi-mum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 In-datacenter performance analysis ofa tensor processing unit,2017, In Proceedings of the 44th Annual International Symposium on ComputerArchitecture
 Collaborative evolutionary reinforcement learning,2019, arXiv preprintarXiv:1905
 Optimization by simulated annealing,1983, In Science
 Continual and one-shotlearning through neural networks with dynamic external memory,2017, In European Conference on theAPPliCationSofEvolutionary Computation
 Mlperf: Anindustry standard benchmark suite for machine learning performance,2020, IEEE Micro
 Device placement optimization withreinforcement learning,2017, arXiv PrePrint arXiv:1706
 A hierarchi-cal model for device placement,2018, In International Conference on Learning RePresentations
 Chip placement with deep reinforcement learning,2020, arXiv PrePrintarXiv:2004
 Reinforced genetic algorithm learning for optimizing computation graphs,2020, arXiv PrePrintarXiv:1905
 Automatic differentiation inpytorch,2018, In Advances in Neural Information Processing Systems
 Mlperfinference benchmark,2019, arXiv preprint arXiv:1911
 Thegraph neural network model,2008, IEEE Transactions on Neural Networks
 Anoverview of evolutionary computation,1993, In European Conference on Machine Learning
 Acomprehensive survey on graph neural networks,2020, IEEE Transactions on Neural Networks andLearning Systems
 Maximum entropy inversereinforcement learning,2008, In AAAI
