title,year,conference
 Enhanced LSTMfor natural language inference,1657, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Long short-term memory,1997, Neural computation
 Bidirectional lstm-crf models for sequence tagging,2015, arXivpreprint arXiv:1508
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 Conditional random fields: Proba-bilistic models for segmenting and labeling sequence data,2001, 2001
 The third international chinese language Processing bakeoff: Word segmenta-tion and named entity recognition,2006, In Proceedings of the Fifth SIGHAN Workshop on ChineseLanguage Processing
 Learning from Positive and unlabeled examPles with different data distri-butions,2005, In European conference on machine learning
 A unifiedMRC framework for named entity recognition,2020, In Proceedings of the 58th Annual Meetingof the Association for Computational Linguistics
 Segmenting natural language sentences via lexical unitanalysis,2020, arXiv preprint arXiv:2012
 SPan-based neuralbuffer: Towards efficient and effective utilization of long-distance context for neural sequencemodels,2020, In Proceedings of the AAAI Conference on Artificial Intelligence
 Fine-grained entity recognition,2012, In AAAI
 Hierarchical contextualized rePresentation for namedentity recognition,2020, In AAAI
 Distant supervision for relation extractionwithout labeled data,2009, In Proceedings of the Joint Conference of the 47th Annual Meeting of theACL and the 4th International Joint Conference on Natural Language Processing of the AFNLP
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 A minimal span-based neural constituency parser,2017, InProceedings of the 55th Annual Meeting of the Association for ComPutational Linguistics (Volume1: Long PaPers)
 Training con-ditional random fields using incomplete annotations,2008, In Proceedings of the 22nd InternationalConference on ComPutational Linguistics (Coling 2008)
 Distantly super-vised ner with partial annotation learning and reinforcement learning,2018, In Proceedings of the 27thInternational Conference on ComPutational Linguistics
 Texsmart: A text understanding system forfine-grained ner and enhanced semantic analysis,2020, arXiv PrePrint arXiv:2012
