title,year,conference
 Unsupervisedlabel noise modeling and loss correction,2019, arXiv preprint arXiv:1904
 On symmetric losses for learn-ing from corrupted labels,2019, arXiv preprint arXiv:1901
 Co-teaching: Robust training of deep neural networks with extremely noisy labels,2018, InAdvances in neural information processing systems
 Mixture proportion estimation via kernelembeddings of distributions,2016, In International conference on machine learning
 Identity mappings in deep residualnetworks,2016, In European conference on computer vision
 Deep bilevel learning,2018, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Nlnl: Negative learning for noisylabels,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Adam: A method for stochastic optimization,2014,	CoRR
 Gradient-based learning appliedto document recognition,1998, Proceedings of the IEEE
 Peer loss functions: Learning from noisy labels without knowing noiserates,2020, ICML
 On the minimal supervision fortraining any binary classifier from only unlabeled data,2018, arXiv preprint arXiv:1808
 Noise tolerance under risk minimization,2013, IEEE transactions oncybernetics
 Learning from cor-rupted binary labels via class-probability estimation,2015, In International Conference on MachineLearning
 Learning withnoisy labels,2013, In Advances in neural information processing systems
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in neural information processing systems
 Makingdeep neural networks robust to label noise: A loss correction approach,2017, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Classification withasymmetric label noise: Consistency and maximal denoising,2013, In COLT
 Learning from noisy labels with deep neural networks,2014, arXivpreprint arXiv:1406
 Joint optimization frame-work for learning with noisy labels,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Learning with symmetric labelnoise: The importance of being unhinged,2015, In Advances in Neural Information Processing Systems
 Learning from massive noisylabeled data for image classification,2015, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 L_dmi: An information-theoretic noise-robust loss function,2019, NeurIPS
 Dual t: Reducing estimation error for transition matrix in label-noise learning,2020, arXivpreprint arXiv:2006
 Probabilistic end-to-end noise correction for learning with noisy labels,2019, InThe IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Clusterability as an alternative to anchor points whenlearning with noisy labels,2021, arXiv preprint arXiv:2102
