title,year,conference
 Regret bounds for lifelong learning,2016, arXivpreprint arXiv:1610
 Atheoretical analysis of contrastive unsupervised representation learning,2019, In Proceedings of the 36thInternational Conference on Machine Learning
 A model of inductive bias learning,2000, J
 Convexneural networks,2006, In Advances in neural information processing systems
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Meta-learning with differen-tiable closed-form solvers,2018, arXiv preprint arXiv:1805
 Multitask learning,1573, Machine Learning
 Incremental learning-to-learn with statistical guarantees,2018, arXiv preprint arXiv:1803
 Learning-to-learn stochas-tic gradient descent with biased regularization,2019, In Proceedings of the 36th International Conferenceon Machine Learning
 Online meta-learning,2019, InProceedings of the 36th International Conference on Machine Learning
 Escaping from saddle points - online stochasticgradient for tensor decomposition,2015, In Proceedings of The 28th Conference on Learning Theory
 Scaling and benchmarking self-supervised visual representation learning,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Random design analysis of ridge regression,2012, InConference on learning theory
 How to escapesaddle points efficiently,2017, In Proceedings of the 34th International Conference on Machine Learning
 Adaptive gradient-based meta-learningmethods,2019, arXiv preprint arXiv:1906
 Gradient descent onlyconverges to minimizers,2016, In Conference on Learning Theory
 Predicting what you already know helps:Provable self-supervised learning,2020, arXiv preprint arXiv:2008
 Meta-learning withdifferentiable convex optimization,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Rapid learning or feature reuse?towards understanding the effectiveness of maml,2019, arXiv preprint arXiv:1909
 l1 regularization in infinite dimen-sional feature spaces,2007, In International Conference on Computational Learning Theory
 Revisiting unreasonableeffectiveness of data in deep learning era,2017, In Proceedings of the IEEE international conference oncomputer vision
 An introduction to matrix concentration inequalities,2015, Foundations and Trends® inMachine Learning
 Regularization matters: Generalization andoptimization of neural nets vs their induced kernel,2019, In Advances in Neural Information ProcessingSystems
