title,year,conference
 A generative adver-sarial density estimator,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition 
 Comments on “representations of knowledge in complex systems” by u,1994, grenander andmi miller
 Conditional noise-contrastive estimation of unnormalisedmodels,2018, arXiv preprint arXiv:1806
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Exponen-tial family estimation via adversarial dynamics embedding,2019, In Advances in Neural InformationProcessing Systems
 Calibratingenergy-based generative adversarial networks,2017, arXiv preprint arXiv:1702
 Prescribed generativeadversarial networks,2019, arXiv preprint arXiv:1910
 Nice: Non-linear independent components esti-mation,2014, arXiv preprint arXiv:1410
 Implicit generation and generalization in energy-based models,2019, arXivpreprint arXiv:1903
 Energy-based models foratomic-resolution protein conformations,2020, arXiv preprint arXiv:2004
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In Proceedings of the Thirteenth International Conferenceon Artificial Intelligence and Statistics
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2016, arXiv preprint arXiv:1610
 Stochastic security: Adversarial defense usinglong-run dynamics of energy-based models,2020, arXiv preprint arXiv:2005
 Learning Protein structurewith a differentiable simulator,2019, In ICLR
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in neural information processing systems
 Maximumentropy generators for energy-based models,2019, arXiv preprint arXiv:1901
 Annealed denoising score matching: Learningenergy-based models in high-dimensional spaces,2019, arXiv preprint arXiv:1910
 Ar-dae: Towards unbiasedneural entropy gradient estimation,2020, arXiv preprint arXiv:2006
 Hybrid discriminative-generative training via contrastive learning,2020, arXivpreprint arXiv:2007
 Estimating the hessian by back-propagatingcurvature,2012, arXiv preprint arXiv:1206
 Spectral normalizationfor generative adversarial networks,2018, arXiv preprint arXiv:1802
 Mcmc using hamiltonian dynamics,2011, Handbook of markov chain monte carlo
 On the anatomy of mcmc-based maximum likelihood learning of energy-based models,2019, arXiv preprint arXiv:1903
 Boltzmann generators: Sampling equilibriumstates of many-body systems with deep learning,2019, Science
 Learning latent spaceenergy-based prior model,2020, Advances in Neural Information Processing Systems
 Efficient learning ofgenerative models via finite-difference score matching,2020, arXiv preprint arXiv:2007
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Hierarchical variational models,2016, In InternationalConference on Machine Learning
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 Telescoping density-ratio estimation,2020, arXivpreprint arXiv:2006
 Analysis of k-nearest neighbor distances with application toentropy estimation,2016, arXiv preprint arXiv:1603
 Understanding the limitations of variational mutual informationestimators,2019, arXiv preprint arXiv:1910
 Sliced score matching: A scalable approachto density and score estimation,2020, In Uncertainty in Artificial Intelligence
 Training restricted boltzmann machines using approximations to the likelihoodgradient,2008, In International Conference on Machine Learning
 Cooperative training of de-scriptor and generator networks,2018, IEEE transactions on pattern analysis and machine intelligence
 Wide residual networks,2016, arXiv preprintarXiv:1605
 The EBM is a 2-layer MLP with 100 hiddenunits per layer using the Leaky-ReLU nonlinearity with negative slope ,2014,2
