title,year,conference
 Generating natural language adversarial examples,2018, In Ellen Riloff
 The im algorithm: A variational approach to information maxi-mization,2003, In NeurIPS
 A large an-notated corpus for learning natural language inference,2015, In Lluis Marquez
 Language models are few-shot learners,2020, 2020
 A simple frameworkfor contrastive learning of visual representations,2020, CoRR
 Club: A contrastivelog-ratio upper bound of mutual information,2020, ArXiv
 Certified adversarial robustness via random-ized smoothing,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 BERT: pre-training ofdeep bidirectional transformers for language understanding,2019, In Jill Burstein
 Training verified learners with learned ver-ifiers,2018, CoRR
 Hotflip: White-box adversarial examplesfor text classification,2018, In Iryna Gurevych and Yusuke Miyao (eds
 Robust physical-world attacks on deeplearning models,2017, 2017
 Large-scale adversarialtraining for vision-and-language representation learning,2020, arXiv preprint arXiv:2006
 Explaining and harnessing adversarialexamples,2015, CoRR
 Learning deep representations by mutual information estimationand maximization,2019, In ICLR
 Achieving verified robustness to symbol substitutionsvia interval bound propagation,2019, In Kentaro Inui
 Adversarial example generationwith syntactically controlled paraphrase networks,2018, In Marilyn A
 Excessive invariancecauses adversarial vulnerability,2019, In ICLR
 Adversarial examples for evaluating reading comprehension systems,2017, InMartha Palmer
 Certified robustness to adversarialword substitutions,2019, In Kentaro Inui
 SMART:robust and efficient fine-tuning for pre-trained natural language models through principled regu-larized optimization,2020, In Dan Jurafsky
 Is BERT really robust? A strong baselinefor natural language attack on text classification and entailment,2020, In AAAI
 A mutual information maximization perspective of language representation learning,2020, InICLR
 Textbugger: Generating adversarial textagainst real-world applications,2019, In NDSS
 Self-organization in a perceptual network,1988, Computer
 Adversarial training for large neural language models,2020, CoRR
 Roberta: A robustly optimized BERT pretrainingapproach,2019, CoRR
 Deepfool: A simple andaccurate method to fool deep neural networks,2016, CVPR
 Adver-sarial NLI: A new benchmark for natural language understanding,2020, In Dan Jurafsky
 Distillationas a defense to adversarial perturbations against deep neural networks,2016, 2016 IEEE Symposium onSecurity and Privacy (SP)
 Whatmakes for good views for contrastive learning,2020, CoRR
 Deep learning and the information bottleneck principle,2015, In 2015 IEEEInformation Theory Workshop (ITW)
 Representation learning with contrastive predic-tive coding,2018, CoRR
 Attention is all you need,2017, In Isabelle Guyon
 T3: Tree-autoencoder constrained adversarial text generation for targeted attack,2020, In EMNLP
 A broad-coverage challenge corpus forsentence understanding through inference,2018, In Marilyn A
 PAWS: paraphrase adversaries from word scram-bling,1298, In Jill Burstein
 Freelb: Enhancedadversarial training for natural language understanding,2020, In ICLR
 Learning adversarially robust representations viaworst-case mutual information maximization,2020, CoRR
