title,year,conference
 Unsupervised word mapping using structuralsimilarities in monolingual embeddings,2018, Transactions of the Association for ComputationalLinguistics
 A latent variable modelapproach to PMI-based word embeddings,2016, Transactions of the Association for ComputationalLinguistics
 Learning principled bilingual mappings of wordembeddings while preserving monolingual invariance,2016, In Proceedings of the 2016 Conference onEmpirical Methods in Natural Language Processing
 A robust self-learning method for fully unsupervisedcross-lingual mappings of word embeddings,2018, In Proceedings of the 56th Annual Meeting of theAssociation for Computational Linguistics (Volume 1: Long Papers)
 A robust self-learning method for fully unsupervisedcross-lingual mappings of word embeddings,2018, In Proceedings of the 56th Annual Meeting of theAssociation for Computational Linguistics (Volume 1: Long Papers)
 Convex Optimization,0521, Cambridge University Press
 A distribution-based model to learn bilingualword embeddings,2016, In Proceedings of COLING 2016
 Enhanced lstm fornatural language inference,2017, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (ACL 2017)
 XNLI: evaluating cross-lingual sentence representations,2018, CoRR
 Improving vector space word representations using multilingualcorrelation,2014, In Proceedings of the 14th Conference of the European Chapter of the Associationfor Computational Linguistics
 Non-linear instance-based cross-lingual mapping for non-isomorPhiCembedding spaces,2020, In Proceedings of the 58th Annual Meeting of the Association for ComputationalLinguistics
 A graduated assignment algorithm for graph matching,1996, PatternAnalysis and Machine Intelligence
 Unsupervised alignment of embeddingswith wasserstein procrustes,1880, In Kamalika Chaudhuri and Masashi Sugiyama (eds
 A distributional similarity approach to the detection ofsemantic change in the google books ngram corpus,2011, In Proceedings of the GEMS 2011 Workshopon GEometrical Models of Natural Language Semantics
 Inducing domain-specificsentiment lexicons from unlabeled corpora,2016, In Proceedings of the 2016 Conference on EmpiricalMethods in Natural Language Processing (EMNLP)
 Diachronic word embeddings reveal statisticallaws of semantic change,2016, In Proceedings of the 54th Annual Meeting of the Association forComputational Linguistics (ACL)
 Learning mul-tilingual word embeddings in latent metric space: A geometric approach,2019, Transactions of theAssociationfor Computational Linguistics
 Improving supervisedbilingual mapping of word embeddings,2018, CoRR
 Loss intranslation: Learning bilingual word mapping with a retrieval criterion,2018, In Proceedings of the 2018Conference on Empirical Methods in Natural Language Processing
 Temporal analysis oflanguage through neural language models,2014, Proceedings of the 52nd Annual Meeting of theAssociation for Computational Linguistics (ACL)
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun (eds
 Exploiting similarities among languages for machinetranslation,2013, CoRR
 Distributed representationsof words and phrases and their compositionality,2013, In Advances in Neural Information ProcessingSystems (NIPS)
 Bilingual word embeddings from parallel and non-parallelcorpora for cross-language text classification,2016, In Proceedings of the 2016 Conference of theNorth American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 LNMap: Departures from isomorphic assumptionin bilingual lexicon induction through non-linear mapping in latent space,2020, In Proceedings ofthe 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)
 All-but-the-top: Simple and effective postprocessing for wordrepresentations,2018, In International Conference on Learning Representations
 NORMA: Neighborhood sensitive maps for multilingual word embeddings,2018, InProceedings of the 2018 Conference on Empirical Methods in Natural Language Processing
 Iterative methods for computing eigenvalues and eigenvectors,2011, arXiv preprintarXiv:1105
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 Conference on Empirical Methods in Natural LanguageProcessing (EMNLP)
 A discriminativelatent-variable model for bilingual lexicon induction,2018, In Proceedings of the 2018 Conference onEmpirical Methods in Natural Language Processing
 On the dimensionality of word embedding,2018, In S
 Bilingual word embeddings forphrase-based machine translation,2013, In Proceedings of the 2013 Conference on Empirical Methodsin Natural Language Processing
