title,year,conference
 Self-labelling via simultaneousclustering and representation learning,2020, In ICLR
 Learning representations by maximizingmutual information across views,2019, arXiv preprint arXiv:1906
 Deep clustering for unsuper-vised learning of visual features,2018, In ECCV
 Unsupervised pre-training ofimage features on non-curated data,2019, In ICCV
 Deep adaptiveimage clustering,2017, In ICCV
 A simple framework forcontrastive learning of visual representations,2020, In ICML
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Unsupervised visual representation learning bycontext prediction,2015, In ICCV
 Discrimi-native unsupervised feature learning with convolutional neural networks,2014, In NIPS
 LIBLINEAR: Alibrary for large linear classification,2008, JMLR
 SCAN: learning to classify images without labels,2020, In ECCV
 Unsupervised representation learning bypredicting image rotations,2018, In ICLR
 Scaling and benchmarking self-supervised visual representation learning,2019, In ICCV
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In AISTATS
 Deep residual learning for imagerecognition,2016, In CVPR
 Momentum contrast forunsupervised visual representation learning,2020, In CVPR
 Learning deep representations by mutual information estimationand maximization,2019, In ICLR
 Invariant information clustering for unsupervisedimage classification and segmentation,2019, In ICCV
 Billion-scale similarity search with gpus,2017, arXivpreprint arXiv:1702
 Learning deep parsimo-nious representations,2016, In NIPS
 Fast autoaugment,2019, InNeurIPS
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In ECCV
 Representation learning with contrastive predictivecoding,2018, arXiv preprint arXiv:1807
 Contextencoders: Feature learning by inpainting,2016, In CVPR
 Faster R-CNN: towards real-time objectdetection with region proposal networks,2015, In NIPS
 Atheoretical analysis of contrastive unsupervised representation learning,2019, In ICML
 Prototypical networks for few-shot learning,2017, InNIPS
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 On mutualinformation maximization for representation learning,2020, In ICLR
 Unsupervised feature learning vianon-parametric instance discrimination,2018, In CVPR
 Unsupervised deep embedding for clusteringanalysis,2016, In ICML
 Towards k-means-friendly spaces:Simultaneous deep learning and clustering,2017, In ICML
 Joint unsupervised learning of deep representations andimage clusters,2016, In CVPR
 Unsupervised embedding learning viainvariant and spreading instance feature,2019, In CVPR
 S4l: Self-supervised semi-supervised learning,2019, In ICCV
 Online deep clusteringfor unsupervised representation learning,2020, In CVPR
 Split-brain autoencoders: Unsupervised learning bycross-channel prediction,2017, In CVPR
 Learning deepfeatures for scene recognition using places database,2014, In NIPS
 Local aggregation for unsupervised learning ofvisual embeddings,2019, In ICCV
