title,year,conference
 Towards better understanding ofgradient-based attribution methods for deep neural networks,2018, 2018 In International Conferenceon Learning Representations
 Unsuperviseddomain adaptation by domain invariant projection,2013, In Proceedings of the IEEE InternationalConference on Computer Vision
 Under-specification presents challenges for credibility in modern machine learning,2020, arXiv preprintarXiv:2011
 AI for radiographic COVID-19 detection selectsshortcuts over signal,2020, 2020 medRxiv
 Improved Regularization of Convolutional Neural Net-works with Cutout,2017, 2017 arXiv:1708
 Learning ex-plainable models using attribution priors,2019, arXiv:1906
 Unsupervised domain adaptation by backpropagation,2015, InInternational Conference on Machine Learning
 Deep Learning,2016, MIT Press
 Deep Residual Learning for ImageRecognition,2016, In Conference on Computer Vision and Pattern Recognition
 An adversarial approach for therobust classification of pneumonia from chest radiographs,2020, In Proceedings of the ACM Conferenceon Health
 Adam: A method for stochastic optimization,2014, arXiv:1412
 A review of domain adaptation without target labels,2019, IEEEtransactions on pattern analysis and machine intelligence
 Coupled generative adversarial networks,2016, In Advances in neuralinformation processing systems
 Prediction gradients for feature extraction andanalysis from convolutional neural networks,2015, 2015 In International Conference on AutomaticFace and Gesture Recognition
 A unifying view on dataset shift in classification,2012, 2012 Pattern Recognition
 Learning explanations that are hard to vary,2020, arXiv:2009
 Efficient Deep Network Architecturesfor Fast Chest X-Ray Tuberculosis Screening and Visualization,2019, Scientific Reports
 Neural smithing : supervised learning in feedforward artificialneural networks,1999, MIT Press
 Interpretations are useful: penalizingexplanations to align neural networks with prior knowledge,2019, arXiv:1909
 Right for the Right Reasons: TrainingDifferentiable Models by Constraining their Explanations,2017, In International Joint Conference onArtificial Intelligence
 Augmenting the National Institutes of HealthChest Radiograph Dataset with Expert Annotations of Possible Pneumonia,2019, 2019 Radiology:Artificial Intelligence
 Deep Inside Convolutional Networks:Visualising Image Classification Models and Saliency Maps,2014, In International Conference onLearning Representations (ICLR)
 GradMask: Reduce Over-fitting by Regularizing Saliency,2019, In Medical Imaging with Deep Learning Workshop
 Axiomatic attribution for deep networks,2017, arXivpreprint arXiv:1703
 Human-computercollaboration for skin cancer recognition,2020, Nature Medicine
 Simultaneous deep transfer acrossdomains and tasks,2015, In Proceedings of the IEEE International Conference on Computer Vision
 Adversarial discriminative domainadaptation,2017, In Proceedings of the IEEE conference on computer vision and pattern recognition
 A theory of the learnable,1984, In Proceedings of the Annual ACM Symposium on Theoryof Computing
 Confounding variables can degrade generalization performance of radiological deeplearning models,2018, CoRR
 Visualizing and understanding convolutional networks,2014, InEuropean conference on computer vision
 Understandingdeep learning requires rethinking generalization,2016, arXiv:1611
 Confounder-Aware Visualization of ConvNets,2019, arXiv:1907
