title,year,conference
 Memory-based graph networks,2020, In 8th International Conference on Learning Representations
 Layer normalization,2016, arXiv preprint
 Neural machine translation by jointlylearning to align and translate,2015, In 3rd International Conference on Learning Representations
 Spectral clustering with graph neuralnetworks for graph pooling,2019, arXiv preprint
 Towards sparsehierarchical graph classifiers,2018, arXiv preprint
 Discriminative embeddings of latent variable models for struc-tured data,2016, In Proceedings of the 33nd International Conference on Machine Learning
 Edge contraction pooling for graph neural networks,2019, arXiv preprintarXiv:1905
 Convolutional networks on graphs for learn-ing molecular fingerprints,2015, In Advances in Neural Information Processing Systems 28: AnnualConference on Neural Information Processing Systems 2015
 Graph u-nets,2019, In Proceedings of the 36th International Conferenceon Machine Learning
 Inductive representation learning on largegraphs,2017, In Advances in Neural Information Processing Systems 30: Annual Conference on NeuralInformation Processing Systems 2017
 Multilayer feedforward networks areuniversal approximators,1989, Neural Networks
 Open graph benchmark: Datasets for machine learning on graphs,2020, arXivpreprint
 ZINC:A free tool to discover chemistry for biology,2012, J
 Adam: A method for stochastic optimization,2014, arXiv preprint
 Semi-supervised classification with graph convolutional net-works,2017, In 5th International Conference on Learning Representations
 Self-attention graph pooling,2019, In Proceedings ofthe 36th International Conference on Machine Learning
 Semi-supervisedgraph classification: A hierarchical graph perspective,2019, In The World Wide Web Conference
 Tudataset: A collection of benchmark datasets for learning with graphs,2020, arXiv preprint
 Unsupervised universal self-attention net-work for graph classification,2019, arXiv preprint arXiv:1909
 Learning convolutional neural net-works for graphs,2016, In Proceedings of the 33nd International Conference on Machine Learning
 Pointnet: Deep learning onpoint sets for 3d classification and segmentation,2017, In 2017 IEEE Conference on Computer Visionand Pattern Recognition
 Pointnet: Deep learning onpoint sets for 3d classification and segmentation,2017, In 2017 IEEE Conference on Computer Visionand Pattern Recognition
 Quantum chemistrystructures and properties of 134 kilo molecules,2014, Scientific Data
 Dynamic edge-conditioned filters in convolutional neu-ral networks on graphs,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition
 Graph attention networks,2018, In 6th International Conference on Learning Representations
 On thelimitations of representing fUnctions on sets,2019, In Kamalika ChaUdhUri and RUslan SalakhUtdinov(eds
 Haar-pooling: Graph pooling with compressive haar basis,2019, arXiv preprint arXiv:1909
 Representation learning on graphs with jumping knowledge networks,2018, In Proceedings ofthe 35th International Conference on Machine Learning
 GSpN: generative shapeproposal network for 3d instance segmentation in point cloud,2019, In IEEE Conference on ComputerVision and Pattern Recognition
 position-aware graph neural networks,2019, In Proceedingsof the 36th International Conference on Machine Learning
 Structpool: Structured graph pooling via conditional random fields,2020, In8th International Conference on Learning Representations
 Deep sets,2017, In Advances in Neural Information Processing Systems 30:Annual Conference on Neural Information Processing Systems 2017
 Graph neuralnetWorks: A revieW of methods and applications,2018, arXiv preprint
