title,year,conference
 An introduction to kernel and nearest-neighbor nonparametric regression,1992, TheAmerican Statistician
 Multi-task feature learning,2007, InAdvances in neural information processing systems
 Analysis of representations fordomain adaptation,2007, In Advances in neural information processing systems
 A theory of learning from different domains,2010, Machine learning
 Learningbounds for domain adaptation,2008, In Advances in neural information processing systems
 Multitask learning,1997, Machine learning
 A closer lookat few-shot classification,2019, arXiv preprint arXiv:1904
 Boosting for transfer learning,2007, InProceedings of the 24th international conference on Machine learning
 ImageNet: A large-scalehierarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Decaf: A deep convolutional activation feature for generic visual recognition,2014, InInternational conference on machine learning
 Hypothesis transfer learning viatransformation functions,2017, In Advances in neural information processing systems
 Selecting relevant features from a universalrepresentation for few-shot classification,2020, arXiv preprint arXiv:2003
 Learning factored representations in a deepmixture of experts,2013, arXiv preprint arXiv:1312
 Hyperbolicdiscounting and learning over multiple horizons,2019, arXiv preprint arXiv:1902
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision (ECCV)
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Parameter-efficient transfer learning forNLP,2019, arXiv preprint arXiv:1902
 Clustered multi-task learning: A convexformulation,2009, In Advances in neural information processing Systems
 Learning piecewise control strategies in a modular neuralnetwork architecture,1993, IEEE Transactions on Systems
 Stability and hypothesis transfer learning,2013, In InternationalConference on Machine Learning
 Taking advantageof sparsity in multi-task learning,2009, arXiv preprint arXiv:0903
 Cross-stitch networks formulti-task learning,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Learning and transferring mid-levelimage representations using convolutional neural networks,2014, In Proceedings of the IEEE conferenceon computer vision and pattern recognition
 A survey on transfer learning,2009, IEEE Transactions on knowledgeand data engineering
 Regularized evolution for imageclassifier architecture search,2019, In Proceedings of the aaai conference on artificial intelligence
 Learning multiple visual domains withresidual adapters,2017, In Advances in Neural Information Processing Systems
 Efficient parametrization of multi-domain deep neural networks,2018, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 CNN featuresoff-the-shelf: an astounding baseline for recognition,2014, In Proceedings of the IEEE conference oncomputer vision and pattern recognition workshops
 Outrageously large neural networks: The sparsely-gated mixture-of-experts layer,2017, arXivpreprint arXiv:1701
 Revisiting unreasonableeffectiveness of data in deep learning era,2017, In Proceedings of the IEEE international conference oncomputer vision
 Going deeper with convolutions,2015, In TheIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Theoretical guarantees of transfer learning,2018, arXiv preprint arXiv:1810
 Group normalization,2018, In European Conference on Computer Vision(ECCV)
 Self-training with noisy studentimproves imagenet classification,2019, arXiv preprint arXiv:1911
 A unified framework for metric transfer learning,2017, IEEE Transactions on Knowledge andData Engineering
 Billion-scale Semi-supervised learning for image classification,2019, arXiv preprint arXiv:1905
 Thevisual task adaptation benchmark,2019, arXiv preprint arXiv:1910
 Facial landmark detection by deepmulti-task learning,2014, In European conference on computer vision
