title,year,conference
 Openai gym,2016, arXiv preprint arXiv:1606
 At human speed: Deep reinforcement learning withaction delay,2018, CoRR
 Addressing function approximation error inactor-critic methods,2018, arXiv preprint arXiv:1802
 Soft actor-critic: Off-policy maxi-mum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Soft actor-critic algorithms andapplications,2018, arXiv preprint arXiv:1812
 Control of a quadrotor withreinforcement learning,2017, IEEE Robotics and Automation Letters
 Markov decision processes with delaysand asynchronous cost collection,2003, IEEE transactions on automatic control
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Safe and efficient off-policyreinforcement learning,2016, In D
 Stochastic analysis and control of real-timesystems with random time delays,1998, Automatica
 Real-time reinforcement learning,2019, In NeurIPS
 Control delay in reinforcementlearning for real-time dynamic systems: A memoryless approach,2010, In International Conference onIntelligent Robots and Systems
 Deep reinforcement learning with double q-learning,2015, arXiv preprint arXiv:1509
 Learningvalues across many orders of magnitude,2016, In Advances in Neural Information Processing Systems
 Thinking while moving: Deep reinforcement learning with concurrent control,2020, InInternational Conference on Learning Representations
