title,year,conference
 A theoreticalanalysis of contrastive unsupervised representation learning,2019, arXiv preprint arXiv:1902
 Learning representations by maximizing mutualinformation across views,2019, In Advances in Neural Information Processing Systems
 Co-training and expansion: Towards bridging theory andpractice,2005, In Advances in neural information processing systems
 Mine: mutual information neural estimation,2018, arXiv preprint arXiv:1801
 Unsupervisedlearning of visual features by contrasting cluster assignments,2020, arXiv preprint arXiv:2006
 A simple framework for contrastivelearning of visual representations,2020, arXiv preprint arXiv:2002
 Transformer-xl:Attentive language models beyond a fixed-length context,2019, arXiv preprint arXiv:1901
 Imagenet: A large-scale hierarchicalimage database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Bert: Pre-training of deep bidirectionaltransformers for language understanding,2018, arXiv preprint arXiv:1810
 An introduction to roc analysis,2006, Pattern recognition letters
 Learning robust representations via multi-viewinformation bottleneck,2020, International Conference on Learning Representation
 Unsupervised representation learning by predicting imagerotations,2018, arXiv preprint arXiv:1803
 Deep residual learning for image recognition,2016, InProceedings of the IEEE conference on computer vision and pattern recognition
 Momentum contrast for unsupervisedvisual representation learning,2019, arXiv preprint arXiv:1911
 Data-efficient imagerecognition with contrastive predictive coding,2019, arXiv preprint arXiv:1905
 Learning deep representations by mutual information estimation and maximization,2018, arXivpreprint arXiv:1808
 Learning multiple layers of features from tiny images,2009, 2009
 Human-level concept learning throughprobabilistic program induction,2015, Science
 Predicting what you already know helps: Provableself-supervised learning,2020, arXiv preprint arXiv:2008
 Microsoft coco: Common objects in context,2014, In European conference on computervision
 Self-organization in a perceptual network,1988, Computer
 Ccmi: Classifier based conditional mutualinformation estimation,2020, In Uncertainty in Artificial Intelligence
 Unsupervised learning of visual representations by solving jigsaw puzzles,2016, InEuropean Conference on Computer Vision
 Context encoders:Feature learning by inpainting,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Deep contextualized word representations,2018, arXiv preprint arXiv:1802
 Nonparametric estimation of conditional information and divergences,2012, InArtificial Intelligence and Statistics
 On variational boundsof mutual information,2019, arXiv preprint arXiv:1905
 An information theoretic framework for multi-view learning,2008, 2008
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 What makes for goodviews for contrastive learning,2020, arXiv preprint arXiv:2005
 Neuralmethods for point-wise dependency estimation,2020, arXiv preprint arXiv:2006
 On mutual informationmaximization for representation learning,2019, arXiv preprint arXiv:1907
 Generating videos with scene dynamics,2016, In Advancesin neural information processing systems
 Understanding contrastive representation learning through alignment anduniformity on the hypersphere,2020, arXiv preprint arXiv:2005
 A survey on multi-view learning,2013, arXiv preprint arXiv:1304
 Colorful image colorization,2016, In European conference oncomputer vision
