title,year,conference
 Understanding and improving fast adversarialtraining,2020, arXiv preprint arXiv:2007
 Obfuscated gradients give a false sense ofsecurity: Circumventing defenses to adversarial examples,2018, arXiv preprint arXiv:1802
 There are many consis-tent explanations of unlabeled data: Why you should average,2018, arXiv preprint arXiv:1806
 Reconciling modern machine-learning practice and the classical bias-variance trade-off,2019, Proceedings of the National AcademyOfSciences
 Towards evaluating the robustness of neural networks,2017, In 2017ieee symposium on security and privacy (sp)
 Self-pu: Self boosted and calibrated positive-unlabeled training,2020, arXiv preprintarXiv:2006
 Cat: Customized adver-sarial training for improved robustness,2020, arXiv preprint arXiv:2002
 Reliable evaluation of adversarial robustness with an ensembleof diverse parameter-free attacks,2020, In International Conference on Machine Learning
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Stochastic activation pruning for robustadversarial defense,2018, In International Conference on Learning Representations
 AdverTorch v0,2019,1: An adversarial robustnesstoolbox based on pytorch
 Boost-ing adversarial attacks with momentum,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 A study of the effect of jpgcompression on adversarial images,2016, arXiv preprint arXiv:1608
 Evaluating and understanding the robustnessof adversarial logit pairing,2018, arXiv preprint arXiv:1807
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Strength in numbers: Trading-off robustness and computation viaadversarially-trained ensembles,2018, arXiv preprint arXiv:1811
 Countering adversarialimages using input transformations,2018, In International Conference on Learning Representations
 Why relu networks yield high-confidence predictions far away from the training data and how to mitigate the problem,2019, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Adversariallyrobust learning via entropic regularization,2020, arXiv preprint arXiv:2008
 Robust pre-training by adversarialcontrastive learning,2020, arXiv preprint arXiv:2010
 Testing robustness againstunforeseen adversaries,2019, arXiv preprint arXiv:1908
 Learning multiple layers of features from tiny images,2009, Master’sthesis
 Learning without forgetting,2017, IEEE transactions on pattern analysisand machine intelligence
 Towards robust neural networks viarandom self-ensemble,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Adversarial robustness against the union of multipleperturbation models,2019, arXiv preprint arXiv:1909
 Metric learningfor adversarial robustness,2019, In Advances in Neural Information Processing Systems
 Deepdouble descent: Where bigger models and more data hurt,2019, arXiv preprint arXiv:1912
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning 2011
 Exploring general-ization in deep learning,2017, In Advances in neural information processing systems
 Rethinking softmaxcross-entropy loss for adversarial robustness,2019, arXiv preprint arXiv:1905
 Boosting adversarialtraining with hypersphere embedding,2020, arXiv preprint arXiv:2002
 A reparameterization-invariant flatness measure for deep neural networks,2019, arXiv preprint arXiv:1912
 Overfitting in adversarially robust deep learning,2020, arXivpreprint arXiv:2002
 Decoupling direction and norm for efficient gradient-based l2 adversarial attacks anddefenses,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Very deep convolUtional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Confidence-calibrated adversarial training: Gener-alizing to Unseen attacks,2020, In Proc
 Rethinking the inception architectUrefor compUter vision,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Under-standing and improving knowledge distillation,2020, arXiv preprint arXiv:2002
 Ensemble adversarial training: Attacks and defenses,2018, In International Conference onLearning Representations
 Bilateral adversarial training: Towards fast training of morerobUst models against adversarial attacks,2019, In Proceedings of the IEEE International Conferenceon Computer Vision
 A Unifiedapproach to interpreting and boosting adversarial transferability,2021, In ICLR
 Fast is better than free: Revisiting adversarial training,2020, InInternational Conference on Learning Representations
 Skip connections matter:On the transferability of adversarial examples generated with resnets,2020, In ICLR
 Mitigating adversarialeffects throUgh randomization,2018, In International Conference on Learning Representations
 Feature squeezing: Detecting adversarial examples in deepneural networks,2017, arXiv preprint arXiv:1704
 ME-Net: Towards effective adversarial robust-ness with matrix estimation,2019, In Proceedings of the 36th International Conference on MachineLearning (ICML)
 Wide residual networks,2016, arXiv preprintarXiv:1605
 Understandingdeep learning requires rethinking generalization,2016, arXiv preprint arXiv:1611
 You only propagateonce: Accelerating adversarial training via maximal principle,2019, In Advances in Neural InformationProcessing Systems
 Attacks which do not kill training make adversarial learning stronger,2020, In InternationalConference on Machine Learning
