title,year,conference
 Understanding and improving fast adversarialtraining,2020, In Advances in neural information processing systems (NeurIPS)
 Square attack:a query-efficient black-box adversarial attack via random search,2020, In European Conference onComputer Vision (ECCV)
 Obfuscated gradients give a false sense ofsecurity: Circumventing defenses to adversarial examples,2018, In International Conference on MachineLearning (ICML)
 Controllingneural level sets,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Instance adaptive adversarial training: Improvedaccuracy tradeoffs in neural nets,2019, arXiv preprint arXiv:1910
 Evasion attacks against machine learning at test time,2013, In Joint EuropeanConference on Machine Learning and Knowledge Discovery in Databases
 Decision-based adversarial attacks: Reliableattacks against black-box machine learning models,2018, In International Conference on LearningRepresentations (ICLR)
 Curriculum adversarial training,2018, In International JointConference on Artificial Intelligence (IJCAI)
 Adversarial examples are not easily detected: Bypassing tendetection methods,2017, In ACM Workshop on Artificial Intelligence and Security (AISec)
 Unlabeleddata improves adversarial robustness,2019, In Advances in Neural Information Processing Systems(NeurIPS)
 Self-supervised adversarial training,2020, In IEEE International ConferenceonAcoustics
 Ead: elastic-net attacksto deep neural networks via adversarial examples,2018, In AAAI Conference on Artificial Intelligence(AAAI)
 Adversarialrobustness: From self-supervised pre-training to fine-tuning,2020, In Conference on Computer Visionand Pattern Recognition (CVPR)
 Dual pathnetworks,2017, In Advances in Neural Information Processing Systems (NeurIPS)
 Query-efficienthard-label black-box attack: An optimization-based approach,2019, In International Conference onLearning Representations (ICLR)
 Cat: Customizedadversarial training for improved robustness,2020, arXiv preprint arXiv:2002
 Improving black-box adversarialattacks with a transfer-based prior,2019, In Advances in Neural Information Processing Systems(NeurIPS)
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning (ICML)
 Minimally distorted adversarial examples with a fast adaptiveboundary attack,2020, In International Conference on Machine Learning (ICML)
 Reliable evaluation of adversarial robustness with an ensembleof diverse parameter-free attacks,2020, In International Conference on Machine Learning (ICML)
 Imagenet: A large-scalehierarchical image database,2009, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Adversarial distributional trainingfor robust deep learning,2020, arXiv preprint arXiv:2002
 Mma training: Directinput space margin maximization through adversarial training,2020, In International Conference onLearning Representations (ICLR)
 Evading defenses to transferable adversarialexamples by translation-invariant attacks,2019, In IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Benchmark-ing adversarial robustness on image classification,2020, In IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Training verified learners with learned verifiers,2018, arXivpreprint arXiv:1805
 Adual approach to scalable verification of deep networks,2018, In Annual Conference on Uncertainty inArtificial Intelligence (UAI)
 Arotation and a translation suffice: Fooling cnns with simple transformations,2019, In InternationalConference on Machine Learning (ICML)
 Detecting adversarialsamples from artifacts,2017, arXiv preprint arXiv:1703
 Deep Learning,2016, MIT Press
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations (ICLR)
 Uncoveringthe limits of adversarial training against norm-bounded adversarial examples,2020, arXiv preprintarXiv:2010
 Countering adversarialimages using inPut transformations,2018, In International Conference on Learning Representations(ICLR)
 When nas meets robustness: Insearch of robust architectures against adversarial attacks,2020, In IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Identity maPPings in deeP residualnetworks,2016, In European Conference on Computer Vision (ECCV)
 Formal guarantees on the robustness of a classifieragainst adversarial manipulation,2017, In Advances in Neural Information Processing Systems (NeurIPS)
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, In International Conference on Learning Representations (ICLR)
 Using pre-training can improve model robustnessand uncertainty,2019, In International Conference on Machine Learning (ICML)
