title,year,conference
 Learning representations fromEEG with deep recurrent-convolutional neural networks,2016, ICLR
 Better mixing via deep representa-tions,2013, In International Conference on Machine Learning
 The balanced accuracy and its posteriordistribution,2010, In 2010 20th International Conference on Pattern Recognition
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Usingmultilevel modeling to examine blunted neural responses to reward in major depression,2018, BiologicalPsychiatry: Cognitive Neuroscience and Neuroimaging
 MoNET: Unsupervised scene decomposition and representation,2019, arXivpreprint arXiv:1901
 Convolutional neural networks for P300 detection with application tobrain-computer interfaces,2011, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Single-trial classification of event-relatedpotentials in rapid serial visual presentation tasks using supervised spatial filtering,2014, IEEE transactionson Neural Networks and Learning Systems
 Generative pretraining from pixels,2020, In Proceedings of the 37th InternationalConference on Machine Learning
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 BERT: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Unsupervised model selection for variational disentangled representationlearning,2019, arXiv preprint arXiv:1905
 Reduced electrocortical response tothreatening faces in major depressive disorder,2010, Depression and Anxiety
 Mne software for processing meg and eegdata,2014, Neuroimage
 Anew method for off-line removal ofocUlar artifact,1983, Electroencephalography and Clinical Neurophysiology
 Recurrent neural networks employing Lyapunovexponents for EEG signals classification,2005, Expert Systems with Applications
 The utility of event-related potentials in clinicalpsychology,2019, Annual Review of Clinical Psychology
 β-VAE: Learning basic visual concepts with a constrainedvariational framework,2017, ICLR
 SCAN: Learninghierarchical compositional visual concepts,2018, ICLR
 Reducing the dimensionality of data with neuralnetworks,2006, Science
 The utility of routine EEG in the diagnosis of sleep disordered breathing,2012, J ClinNeurophysiol
 Auto-encoding variational bayes,2014, Proceedings of the 2ndInternational Conference on Learning Representations (ICLR)
 Reducedneural response to reward and pleasant pictures independently relate to depression,2020, PsychologicalMedicine
 Event-related potentials,2012, American Psychological Association
 Diagnostic and symptom-based predictors ofemotional processing in generalized anxiety disorder and major depressive disorder: An event-relatedpotential study,2016, Cognitive Therapy and Research
 Classification of patterns ofEEG synchronization for seizure prediction,2009, Clinical Neurophysiology
 Detection of event-related potentials in individual subjects using support vectormachines,2015, Brain Informatics
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 Learning representations by back-propagating errors,1986, Nature
 Decoding P300 variability using convolutional neural networks,2019, Frontiers inHuman Neuroscience
 Non-linear dynamical analysis of multichannel EEG: clinical applications in dementia andParkinson’s disease,1994, Brain Topography
 Logistic regression for single trial EEGclassification,2007, In NeurIPS
 Convolutional neural network for target face detectionusing single-trial EEG signal,2018, 2018 40th Annual International Conference of the IEEE Engineeringin Medicine and Biology Society (EMBC)
 Blunted reward processing in remitted melancholicdepression,2017, Clinical Psychological Science
