title,year,conference
 Learning a Synaptic learning rule,1990, 1990
 Understanding and improving inter-polation in autoencoders via an adversarial regularizer,2019, In Int'l Conf
 Adversarially learned inference,2017, In Int'l Conf
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In Proc
 Generative adversarial nets,2014, In AdVanCeS in NeuralInfOrmatiOn PrOCeSSing SyStemS (NeUrIPS)
 Analyzingand improving the image quality of StyleGAN,2020, In Proc
 One shot learningof simple visual concepts,2011, In Proc
 In Int'lConf,2019, on Learning RepreSentatiOnS (ICLR)
 Deep learning face attributes in the wild,2015, InProc
 Mode seeking generativeadversarial networks for diverse image synthesis,2019, Proc
 Meta-learning with temporalconvolutions,2017, arXiv preprint arXiv:1707
 A Simple Neural AttentiveMeta-Learner,2018, In Int'l Conf
 Realisticevaluation of deep semi-supervised learning algorithms,2018, In AdVanCes in NeuraI InfOrmatiOnPrOCessing Systems (NeUrIPS)
 Meta-learning with implicitgradients,2019, In AdVanCes in NeUraI InfOrmatiOn Processing Systems (NeUrIPS)
 Optimization as a model for few-shot learning,2016, Int'l Conf
 Meta-Learning with Latent Embedding Optimization,2019, In Int'l Conf
 Very deep convolutional networks for large-scale imagerecognition,2015, Int'l Conf
 Prototypical networks for few-shot learning,2017, InAdVanCes in NeuraI InfOrmatiOn Processing Systems (NeUrIPS)
 Learning to learn,1998, KIUWer ACademiC PUbIishers
 Meta-Dataset: A Dataset of Datasets for Learning to Learn from Few Examples,2020, In Int'l Conf
 Matching networks for oneshot learning,2016, In AdVanCes in NeuraI InfOrmatiOn Processing Systems (NeurIPS)
 A hybrid approach with optimization-based and metric-based meta-learner for few-shot learning,2019, NeurOCOmPUting
 mixup: Beyond empiricalrisk minimization,2017, arXiv PrePrint arXiv:1710
