title,year,conference
 Self-organized criticality in the’game of life,1989, Nature
 Intrinsically motivated learning in natural and artificialsystems,2013, Springer
 Active learning of inverse models with intrinsically mo-tivated goal exploration in robots,2013, Robotics and Autonomous Systems
 AUtoPoiesis and cognition in the game of life,2004, Artificial Life
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Exploration by random networkdistillation,2019, In International Conference on Learning Representations
 Self-organization in biological systems,2003, Princeton university press
 Lenia: Biology of artificial life,2019, Complex Systems
 GeP-Pg: Decoupling exploration and ex-ploitation in deep reinforcement learning algorithms,2018, In International Conference on MachineLearning (ICML)
 Human versus robots in the discovery and crystallization of gigantic polyox-ometalates,2017, Angewandte Chemie
 Intrinsically motivated goal explo-ration processes with automatic curriculum learning,2017, preprint arXiv:1708
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 A curious formulation robotenables the discovery of a novel protocell behavior,2020, Science Advances
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In International Conference on Learning Representations
 The origins of order: Self-organization and selection in evolution,1993, OUP
 Functional genomic hypothesisgeneration and experimentation by a robot scientist,2004, Nature
 Adam: A method for stochastic optimization,2014, preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv:1312
 Curiosity driven explorationof learned disentangled goal spaces,2018, In Proceedings of The 2nd Conference on Robot Learning
 Exploiting open-endedness to solve problems through thesearch for novelty,2008, In ALIFE
 Vi-sual reinforcement learning with imagined goals,2018, In Advances in Neural Information ProcessingSystems
 From dynamic movement primitives to associative skill mem-ories,2013, Robotics and Autonomous Systems
 Skew-fit: State-covering self-supervised reinforcement learning,2019, preprint arXiv:1903
 Quality diversity: A new frontier for evolu-tionary computation,2016, Frontiers in Robotics and AI
 Machine-learning-assisted materials discovery using failed experiments,2016, Nature
 Goal babbling permits direct learning of inversekinematics,2010, IEEE Transactions on Autonomous Mental Development
 Exploiting regularity without development,2006, In Proceedings of the AAAI FallSymposium on Developmental Systems
 Efficient evolution of neural network topologies,2002, InProceedings of the 2002 Congress on Evolutionary Computation
 Recent advances in autoencoder-basedrepresentation learning,2018, preprint arXiv:1812
 Statistical mechanics of cellular automata,1983, Rev
 Towards deeper understanding of variationalautoencoding models,2017, preprint arXiv:1702
