title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, In ICLR’2015
 Evasion attacks against machine learning at test time,2013, In JointEuropean Conference on Machine Learning and Knowledge Discovery in Databases
 Hidden voice commands,2016, In 25thUSENIX Security Symposium (USENIX Security 16)
 Adversarial classification,2004, InProceedings of the tenth ACM SIGKDD international conference on Knowledge discovery anddata mining
 Explaining and harnessing adversarialexamples,2014, CoRR
 Deepneural networks for acoustic modeling in speech recognition,2012, Signal Processing Magazine
 Practical black-box attacks against deep learning systems using adversarialexamples,2016, CoRR
 Imagenet large scale visualrecognition challenge,2014, arXiv preprint arXiv:1409
 Accessorize to a crime:Real and stealthy attacks on state-of-the-art face recognition,2016, In Proceedings of the 23rd ACMSIGSAC Conference on Computer and Communications Security
 Face recognition on consumer devices: Re-flections on replay attacks,2015, IEEE Transactions on Information Forensics and Security
 Intriguing properties of neural networks,2014, ICLR
 Re-thinking the inception architecture for computer vision,2015, CoRR
