title,year,conference
 Geometric approximation via core-sets,2005, Combinatorial and computational geometry
 Compression-aware training of deep networks,2017, In Advancesin Neural Information Processing Systems
 Stronger generalization bounds for deepnets via a compression approach,2018, arXiv preprint arXiv:1802
 Practical coreset constructions for machine learn-ing,2017, arXiv preprint arXiv:1703
 Segnet: A deep convolutional encoder-decoder architecture for image segmentation,2015, CoRR
 Spectrally-normalized margin bounds forneural networks,2017, In Advances in Neural Information Processing Systems
 New frameworks for offline and streamingcoreset constructions,2016, arXiv preprint arXiv:1612
 Compress-ing convolutional neural networks,2015, CoRR
 Compressingneural networks with the hashing trick,2015, CoRR
 Anexploration of parameter redundancy in deep networks with circulant projections,2015, In Proceedings ofthe IEEE International Conference on Computer Vision
 Binary embeddings with structured hashed projections,2016, In International Conference onMachine Learning
 Pre-dicting parameters in deep learning,2013, In C
 Exploiting linear struc-ture within convolutional networks for efficient evaluation,2014, CoRR
 Probabilistic tools for the analysis of randomized optimization heuristics,2017, arXivpreprint arXiv:1801
 A note on element-wise matrix sparsification via a matrix-valued bernstein inequality,2011, Information Processing Letters
 Compressing Deep Convolutional Net-works using Vector Quantization,2014, arXiv preprint arXiv:1412
 Coresets for scalable bayesian logisticregression,2016, arXiv preprint arXiv:1605
 Trainingcnns with low-rank filters for efficient image classification,2015, arXiv preprint arXiv:1511
 Speeding up convolutional neural networkswith low rank expansions,2014, arXiv preprint arXiv:1405
 Learning multiple layers of features from tiny images,2009, 2009
 A note on randomized element-wise matrix sparsification,2014, arXivpreprint arXiv:1404
 Fast convnets using group-wise brain damage,2016, In ComputerVision and Pattern Recognition (CVPR)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Runtime neural pruning,2017, In Advances in NeuralInformation Processing Systems
 A pac-bayesian approach to spectrally-normalized margin bounds for neural networks,2017, arXiv preprintarXiv:1707
 Exploring general-ization in deep learning,2017, In Advances in Neural Information Processing Systems
 Structured transforms for small-footprint deeplearning,2015, In Advances in Neural Information Processing Systems
 Convolutional neural networks with low-rankregularization,2015, arXiv preprint arXiv:1511
 High-dimensional probability,2016, An Introduction with Applications
 Learning structured sparsity in deepneural networks,2016, In Advances in Neural Information Processing Systems
 Quantized ConvolutionalNeural Networks for Mobile Devices,2016, In Proceedings of the Inernational Conference on ComputerVision and Pattern Recognition (CVPR)
 On compressing deep models by low rankand sparse decomposition,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Incremental Network Quantiza-tion: Towards Lossless CNNs with Low-Precision Weights,2017, In Proceedings of the InternationalConference on Learning Representations (ICLR) 2017
 Compressibility andgeneralization in large-scale deep learning,2018, arXiv preprint arXiv:1804
