title,year,conference
 Autoregressive convolutional neural net-works for asynchronous time series,2018, In Jennifer Dy and Andreas Krause (eds
 Random forests,0885, Mach
 Recurrentneural networks for multivariate time series with missing values,2018, Scientific Reports
 Hierarchical deep gen-erative models for multi-rate multivariate time series,2018, In Jennifer Dy and Andreas Krause (eds
 Support-vector networks,1573, Machine Learning
 A decision-theoretic generalization of on-line learning and anapplication to boosting,0022, J
 Learning to detect sepsis with a mul-titask gaussian process RNN classifier,2017, In Proceedings of the 34th International Conference onMachineLearning
 Multitask learning andbenchmarking with clinical time series data,2017, 03 2017
 Springer New York Inc,2001,
 Variational dropout and the local reparame-terization trick,2015, arXiv preprint arXiv:1506
 Efficient inference of gaussian-process-modulated renewal processes with appli-cation to medical event data,2014, In Uncertainty in artificial intelligence: proceedings of the
 A scalable end-to-end gaussian process adapterfor irregularly sampled time series classification,2016, In Advances In Neural Information ProcessingSystems
 Classification of sparse and irregularly sampledtime series with mixtures of expected Gaussian kernels and random features,2015, In 31st Conferenceon Uncertainty in Artificial Intelligence
 Directly modeling missing data in sequenceswith rnns: Improved classification of clinical time series,2016, In Machine Learning for HealthcareConference
 uwave:Accelerometer-based personalized gesture recognition and its applications,2009, In Proceedings of the2009 IEEE International Conference on Pervasive Computing and Communications
 A reproducing kernel hilbertspace framework for pairwise time series distances,2008, In Proceedings of the 25th InternationalConference on Machine Learning
 Gaussian processes for machine learning,2006, 2006
 The lomb-scargle periodogram in biological rhythm research: analysis of incomplete andunequally spaced time-series,1999, Biological Rhythm Research
 Restricted boltzmann machines forcollaborative filtering,2007, In Proceedings of the 24th international conference on Machine learning
 Multiple imputation for missing data inepidemiological and clinical research: potential and pitfalls,2009, Bmj
 Incomplete-data classification usinglogistic regression,2005, In Proceedings of the 22nd International Conference on Machine learning
 Multi-directional recurrent neuralnetworks : A novel method for estimating missing data,2017, 2017
