title,year,conference
 Layer normalization,2016, arXiv preprint arXiv:1607
 Neural machine translation by jointly learning to alignand translate,2014, CoRR
 Xception: Deep learning with depthwise separable convolutions,2016, arXiv preprintarXiv:1610
 Broad context language modeling as readingcomprehension,2017, In Proceedings of the 15th Conference of the European Chapter of the Association forComputational Linguistics: Volume 2
 Linguistic knowledge as memoryfor recurrent neural networks,2017, arXiv preprint arXiv:1703
 Neural models forreasoning over multiple mentions using coreference,2018, arXiv preprint arXiv:1804
 Convolutional sequenceto sequence learning,2017, CoRR
 Generating sequences with recurrent neural networks,2013, CoRR
 Adaptive computation time for recurrent neural networks,2016, arXiv preprint arXiv:1603
 Neural turing machines,2014, CoRR
 Hyperbolic attention networks,2018, arXiv preprintarXiv:1805
 Tracking the world state withrecurrent entity networks,2016, arXiv preprint arXiv:1612
 Gradient flow in recurrent nets: thedifficulty of learning long-term dependencies,2003, A Field Guide to Dynamical Recurrent Neural Networks
 Inferring algorithmic Patterns with stack-augmented recurrent nets,2015, In Advances inNeural Information Processing Systems
 Neural GPUs learn algorithms,2016, In International Conference on LearningRepresentations (ICLR)
 Depthwise separable convolutions for neural machinetranslation,2017, CoRR
 Assessing the ability of lstms to learn syntax-sensitivedependencies,2016, Transactions of the Association of Computational Linguistics
	A decomposable atten-tion model,2016,	In Empirical Methods in Natural Language Processing
 Scaling memory-augmented neural networks with sparse reads and writes,2016, In Advancesin Neural Information Processing Systems
 Sequence to sequence learning with neural net-works,2014, In Advances in Neural Information Processing Systems
 The importance of being recurrent for modeling hierarchicalstructure,2018, In Proceedings of NAACL’18
 Attention is all you need,2017, CoRR
 Learning to execute,2015,	CoRR
