title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, CoRR
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methodsin Natural Language Processing
 Approximation by superpositions of a sigmoidal function,1989, MCSS
 Univer-sal transformers,2018, CoRR
 Neural Turing Machines,2014, arXiv preprintarXiv:1410
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 Inferring algorithmic patterns with stack-augmented recurrentnets,2015, In Advances in neural information processing systems
 Neural GPUs learn algorithms,2016, In ICLR
 Representation of events in nerve nets and finite automata,1956, In Claude Shannon andJohn McCarthy (eds
 Neural random-access machines,2016, InICLR
 Universalities in cellular automata,2012, In Handbook of Natural Computing
 Attention is all you need,2017, In NIPS
