title,year,conference
 Kernels for vector-valued functions:A review,2012, Foundations and Trends® in Machine Learning
 Vfunc: a deep generativemodel for functions,2018, arXiv preprint arXiv:1807
 Neural machine translation by jointlylearning to align and translate,2015, In ICLR
 Fast adaptation in generative models with generative match-ing networks,2018, In AISTATS
 Variational memoryaddressing in generative models,2017, In NIPS
 Efficient modeling of latent information insupervised learning using gaussian processes,2017, In NIPS
 Towards a neural statistician,2017, In ICLR
 Neural scenerepresentation and rendering,2018, Science
 Conditional neural processes,2018, InICML
 Neural processes,2018, In ICML Workshop on Theoretical Foundations andApplications of Deep Generative Models
 Supervised sequence labelling with recurrent neural networks,2012, Springer
 The” wake-sleep” algorithmfor unsupervised neural networks,1995, Science
 Adam: A method for stochastic optimization,2015, In ICLR
 Auto-encoding variational bayes,2014, In ICLR
 Consistent generative query networks,2018, arXiv preprint arXiv:1807
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Deep learning face attributes in the wild,2015, In Proceedings ofthe IEEE International Conference on Computer Vision
 Variational implicit processes,2018, arXivpreprint arXiv:1806
 A simple neural attentive meta-learner,2018, In ICLR
 Few-shot autoregressive density estimation: Towards learning tolearn distributions,2017, arXiv preprint arXiv:1710
 Stochastic backpropagation andapproximate inference in deep generative models,2014, In ICML
 One-shot generalization in deep generative models,2016, arXiv preprint arXiv:1603
 Learning modelsfor visual 3d localization with implicit mapping,2018, arXiv preprint arXiv:1807
 One-shot learning with memory-augmented neural networks,2016, arXiv preprint arXiv:1605
 Prototypical networks for few-shot learning,2017, InNIPS
 Semiparametric latent factor models,2005, InAISTATS
 Attention is all you need,2017, In NIPS
 Matching networks for oneshot learning,2016, In NIPS
