title,year,conference
 Constrained policy optimiza-tion,2017, arXiv preprint arXiv:1705
 The arcade learningenvironment: An evaluation platform for general agents,2013, J
 Nonlinear programming,1999, athena scientific
 Stochastic approximation,2008, Cambridge Books
 Safe exploration in continuous action spaces,2018, arXiv preprintarXiv:1801
 Approximately optimal approximate reinforcement learn-ing,2002, In ICML
 First-order methods almost always avoid saddle points,2017, arXiv preprintarXiv:1710
 Ai safety gridworlds,2017, arXiv preprintarXiv:1711
 Guided policy search,2013, In International Conference onMachine Learning
 Simple random search provides a compet-itive approach to reinforcement learning,2018, arXiv preprint arXiv:1803
 Asynchronous methods fordeep reinforcement learning,2016, In International Conference on Machine Learning
 Deepmimic:Example-guided deep reinforcement learning of physics-based character skills,2018, arXivpreprint arXiv:1804
 Variance-constrained actor-critic algorithmsfor discounted and average reward mdps,2016, Machine Learning
 Trustregion policy optimization,2015, In International Conference on Machine Learning
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Proximalpolicy optimization algorithms,2017, arXiv preprint arXiv:1707
 Variance adjusted actor critic algorithms,2013, arXiv preprintarXiv:1310
 Mujoco: A physics engine for model-based control,2012, In Intelligent Robots and Systems (IROS)
 Simple statistical gradient-following algorithms for connectionist rein-forcement learning,1992, In Reinforcement Learning
