title,year,conference
 Wasserstein GAN,2017, arXiv preprintarXiv:1701
 Began: Boundary equilibrium generative adversarialnetworks,2017, arXiv preprint arXiv:1703
 Unidimensional and evolution methods for optimal transportation,2013, PhD thesis
 From optimal transport to generative modeling: the VEGAN cookbook,2017, arXivpreprint arXiv:1705
 Adversarial training for sketch retrieval,2016, In EuropeanConference on Computer Vision
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In Advances inneural information processing systems
 Generative modeling using the slicedwasserstein distance,2018, In IEEE Conference on Computer Vision and Pattern Recognition
 Learningwith a wasserstein loss,2015, In Advances in Neural Information Processing Systems
 Image-to-image translation withconditional adversarial networks,2017, arXiv preprint
 Auto-encoding variational Bayes,2013, arXiv preprintarXiv:1312
 Transport-based single frame super resolution of very lowresolution face images,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 The radon cumulative distribution transformand its application to image classification,2016, IEEE transactions on image processing
 Sliced Wasserstein kernels for probabilitydistributions,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Optimalmass transport: Signal processing and machine-learning applications,2017, IEEE Signal ProcessingMagazine
 Photo-realistic singleimage super-resolution using a generative adversarial network,2016, arXiv preprint
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Adversarial variational Bayes: Unifyingvariational autoencoders and generative adversarial networks,2017, arXiv preprint arXiv:1701
 Image toimage translation for domain adaptation,2018, In IEEE Conference on Computer Vision and PatternRecognition
 f-GAN: Training generative neural samplersusing variational divergence minimization,2016, In Advances in Neural Information Processing Systems
 An efficient linear programming method for optimaltransportation,2015, arXiv preprint arXiv:1509
 Wasserstein regularization of imaging problem,2011, In Image Processing(ICIP)
 Wasserstein barycenter and its applicationto texture mixing,2011, In International Conference on Scale Space and Variational Methods inComputer Vision
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Optimal transport for applied mathematicians,2015, Birkduser
 Sliced-wassersteinflows: Nonparametric generative modeling via optimal transport and diffusions,2018, arXiv preprintarXiv:1806
 Convolutional wasserstein distances: Efficient optimal transportationon geometric domains,2015, ACM Transactions on Graphics (TOG)
 Penalized fisher discriminant analysisand its application to image-based morphometry,2011, Pattern recognition letters
 Semantic image inpainting with deep generative models,2017, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Lsun: Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXiv preprint arXiv:1506
