title,year,conference
 A survey of robot learningfrom demonstration,2009, Robotics and autonomous systems
 Guided cost learning: Deep inverse optimal controlvia policy optimization,2016, In International Conference on Machine Learning
 Learning robust rewards with adversarial inverse rein-forcement learning,2017, arXiv preprint arXiv:1710
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Learning objective func-tions for manipulation,2013, In Robotics and Automation (ICRA)
 Learning driving styles for autonomousvehicles from demonstration,2015, In Robotics and Automation (ICRA)
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Variational information maximisation for intrinsi-cally motivated reinforcement learning,2015, In Advances in neural information processing systems
 Policy invariance under reward transformations:Theory and application to reward shaping,1999, In ICML
 Maximum margin planning,2006, InProceedings of the 23rd international conference on Machine learning
 Trust regionpolicy optimization,2015, In International Conference on Machine Learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Maximum entropy inversereinforcement learning,2008, In AAAI
